company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
aristea therapeutics inc (inactive),2021-07-27 14:17:22,No,RIST4721,"CXCR2, C-X-C Motif Chemokine Receptor 2",dermatology; rheumatology; rare diseases,gpcr,Phase 2,Yes,experimental inflammatory drug discovered by AstraZeneca,https://www.biopharmadive.com/news/an-astrazeneca-spinout-scores-a-buyout-option-from-arena/604014/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vistagen therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,PH94B; PH10; AV-101,Not specified,CNS,Not specified,Phase 3; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,pherines,https://www.linkedin.com/company/vistagen
graviton bioscience corp,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,GV101,"ROCK2, Rho-associated coiled-coil containing protein kinase 2",CNS; autoimmune; fibrotic; inflammatory,kinases,Phase 1,Yes,ROCK2 inhibitors,https://www.prnewswire.com/news-releases/graviton-bioscience-announces-strategic-investment-from-sanofi-to-advance-development-of-the-next-generation-of-selective-rock2-inhibitors-302049773.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
morphic therapeutic inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,Yes,MORF-057,"α4β7, Integrin alpha-4 beta-7",gastroenterology; immunology,other,Phase 2,Yes,integrins have remained out of reach as small molecule drugs...until now,https://www.linkedin.com/company/morphic-therapeutic,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neumedicines inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Selinexor; Eltanexor,"XPO1, Exportin 1",oncology,other,Phase 3; Approved,No,,,No,,,Yes,"recombinant human interleukin-12 (rHuIL-12), a heterodimeric glycoprotein and cytokine",https://www.linkedin.com/company/neumedicines,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
galecto inc,2020-10-25 00:00:00,No,GB0139; GB1211; BRM-1420,"Galectin-3; LOXL2, Lysyl Oxidase-Like 2",fibrosis; oncology,enzyme; other,Phase 2,Yes,novel small molecule therapeutics,https://www.linkedin.com/company/galecto-biotech/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
intekrin therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bioeq gmbh,Error: can't compare offset-naive and offset-aware dateti,No,FYB201; FYB202; FYB203; FYB206,Ranibizumab; Ustekinumab; Aflibercept; Not specified,ophthalmology; immunology; chronic diseases,cytokine; cytokine; cytokine; Not specified,Approved; Phase 1; Phase 3; Preclinical,No,,,No,,,No,,,Yes,biosimilar candidate for STELARA® (ustekinumab) and biosimilar candidate for LUCENTIS® (ranibizumab),https://www.bigmoleculewatch.com/2022/05/13/formycon-ag-acquires-biosimilar-assets-ustekinumab-and-ranibuzumab/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sage therapeutics inc,2025-07-17 15:24:12,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,developing novel therapies with the potential to transform the lives of people with debilitating disorders of the brain,"https://www.linkedin.com/company/sage-therapeutics#:~:text=Sage%20Therapeutics%20is%20a%20biopharmaceutical,debilitating%20disorders%20of%20the%20brain.",No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fred hutchinson cancer research center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,STEAP1; NX-5948; NX-2127; NX-1607,"STEAP1, Six-transmembrane epithelial antigen of the prostate 1; Disease Name, Advanced B-cell malignancies; Disease Name, Advanced malignancies",oncology,immune checkpoint; other; other,Phase 1,No,,,No,,,Yes,bone marrow transplantation,https://bigtencrc.org/member-institutions/fred-hutch-cancer-center/,Yes,immunotherapy,https://bigtencrc.org/member-institutions/fred-hutch-cancer-center/,No,,,No,,,No,,,Yes,CAR-T cells,https://bigtencrc.org/member-institutions/fred-hutch-cancer-center/,Yes,COVID-19 vaccines,https://bigtencrc.org/member-institutions/fred-hutch-cancer-center/,No,,,No,,
chelsea therapeutics ltd,Error: Connection failed - HTTPSConnectionPool(host='www.pharmaceutical-techn,No,Northera; CH-1504; CH-4051,"Disease Name, Neurogenic Orthostatic Hypotension; Not specified",CNS; immunology; oncology,other,Phase 3,Yes,Northera™ (droxidopa),https://www.linkedin.com/company/chelsea-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
i-mab,2025-10-16 20:06:53,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,"Bispecific antibodies, and Monoclonal antibodies",https://www.linkedin.com/company/i-mab,No,,,No,,,No,,,No,,,No,,,No,,,No,,
iecure,2025-10-16 14:47:41,No,GTP-506; ECUR-506,"PCSK9, Proprotein Convertase Subtilisin/Kexin Type 9; OTC, Ornithine Transcarbamylase",rare diseases; metabolic diseases,enzyme,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,in vivo targeted gene insertion,https://www.linkedin.com/company/iecure,No,,,No,,,No,,
iecure inc,2025-10-16 14:47:41,No,GTP-506; ECUR-506,"PCSK9, Proprotein Convertase Subtilisin/Kexin Type 9; OTC, Ornithine Transcarbamylase",rare diseases; metabolic diseases,enzyme,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,in vivo targeted gene insertion approach aims to restore the function of a missing or dysfunctional gene,https://www.linkedin.com/company/iecure,No,,,No,,,No,,
eyebiotech ltd,2024-11-22 20:34:17,Yes,EYE103; KSI-301; 601,"VEGF, Vascular Endothelial Growth Factor",retinal diseases; ophthalmology,cytokine,Phase 3,No,,,No,,,No,,,Yes,"investigational, potentially first-in-class tetravalent, tri-specific Wnt antibody",https://www.ophthalmologytimes.com/view/merck-completes-acquisition-of-eyebio,No,,,No,,,No,,,No,,,No,,,No,,,No,,
onl therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='onltherapeutics.com', po",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,small peptide Fas inhibitor,https://www.linkedin.com/company/onl-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ribon therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,ACR-368; ACR-2316,Not specified,oncology,kinases,Phase 2; Preclinical,Yes,first-in-class small molecule inhibitors,https://www.linkedin.com/company/ribon-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
attenuon llc,"Error: Connection failed - HTTPSConnectionPool(host='www.sbir.gov', port=443)",Yes,CTx-1301,Not specified,neurodevelopmental disorders; ADHD,Not specified,Phase 3,Yes,ATN-224 (choline tetrathiomolybdate) is an orally-available inorganic small molecule,https://pmc.ncbi.nlm.nih.gov/articles/PMC3227793/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
xylocor therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,gene therapy,https://members.lifesciencespa.org/directory/Details/xylocor-therapeutics-inc-2798513,No,,,No,,,No,,
annexin pharmaceuticals ab,2025-09-25 07:03:44,No,ANXV,Annexin A5,ophthalmology,other,Phase 2,No,,,No,,,Yes,"human recombinant protein, Annexin A5",https://www.linkedin.com/company/annexin-pharmaceuticals/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
light sciences oncology inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Olverembatinib; Lisaftoclax; ETX-19477; INS018_055; MTHFD2 inhibitor candidate; CP-383; VT3989; MZE829,Not specified,oncology; immunology; fibrosis; inflammatory and autoimmune diseases; obesity; renal and cardiometabolic diseases,Not specified,Phase 3; Phase 1; Phase 2; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
varmx bv,2025-10-14 09:40:35,Yes,VMX-C001,"Factor X, Coagulation Factor X",hematology; bleeding disorders,enzyme,Phase 3,No,,,No,,,Yes,therapeutic proteins to restore hemostasis,https://nl.linkedin.com/company/varmx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
harpoon therapeutics inc,2024-01-08 12:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,bispecific antibodies,https://www.biopharmadive.com/news/merck-harpoon-acquire-deal-bispecific-lung-cancer/703880/,No,,,No,,,No,,,No,,,No,,,No,,,Yes,immune cell engagers,https://www.biopharmadive.com/news/merck-harpoon-acquire-deal-bispecific-lung-cancer/703880/
urovant sciences inc (inactive),2020-11-17 00:00:00,No,URO-902,Not specified,urology,Not specified,Phase 2,Yes,"vibegron, is an oral, once-daily small molecule beta-3 agonist",https://www.globenewswire.com/news-release/2021/03/29/2200741/0/en/Sumitovant-Biopharma-Completes-Acquisition-of-Urovant-Sciences.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"URO-902, is a novel gene therapy being developed for patients with OAB",https://www.globenewswire.com/news-release/2021/03/29/2200741/0/en/Sumitovant-Biopharma-Completes-Acquisition-of-Urovant-Sciences.html,No,,,No,,,No,,
scirhom gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.bio-m.org', port=443",Yes,SRS-878,"iRhom2; ADAM17, A Disintegrin And Metalloproteinase 17",immunology; autoimmune diseases,enzyme,Preclinical,No,,,No,,,No,,,Yes,first-in-class antibodies against iRhom2,https://www.linkedin.com/company/scirhom/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nura bio inc,2024-09-17 10:00:00,Yes,NB-4746,"SARM1, Sterile Alpha and TIR Motif Containing 1",neurology,enzyme,Phase 1,Yes,developing small molecule drugs for neurodegenerative conditions,https://www.biopharmadive.com/news/nura-bio-financing-sarm1-neurodegeneration-drug/727153/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
epicrispr biotechnologies inc,2025-03-26 08:00:00,Yes,EPI 321,"Disease Name, Facioscapulohumeral Muscular Dystrophy",rare diseases,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,CRISPR tools to stop errant expression of a gene implicated in the muscle-wasting condition,https://www.biopharmadive.com/news/epicrispr-fshd-series-b-financing-epigenetic-editing/743366/,No,,,No,,,Yes,"Epicrispr is advancing CRISPR-based epigenetic modulation, a precise, mutation-agnostic approach to treating complex diseases without cutting DNA",https://www.linkedin.com/company/epicrispr-biotechnologies
avalo therapeutics inc,2025-10-01 14:00:20,No,AVTX-009; quisovalimab; AVTX-008,"IL-1β, Interleukin-1 Beta; LIGHT, Tumor Necrosis Factor Superfamily Member 14; BTLA, B and T Lymphocyte Attenuator",immunology; inflammatory diseases,cytokine; cytokine; immune checkpoint,Phase 2,No,,,No,,,Yes,BTLA agonist fusion protein,https://www.linkedin.com/company/avalotx,Yes,anti-IL-1β mAb,https://www.linkedin.com/company/avalotx,No,,,Yes,BTLA agonist fusion protein,https://www.linkedin.com/company/avalotx,No,,,No,,,No,,,No,,,No,,
philogen spa,2025-09-24 08:13:19,Yes,Nidlegy,Not specified,oncology,Not specified,Phase 3,No,,,No,,,No,,,Yes,"human monoclonal antibodies, specific for a marker of angiogenesis",https://cy.linkedin.com/company/philogen?trk=ppro_cprof,Yes,Radiopharmaceutical Therapeutic and Diagnostic Agent targeting Prostate Cancer,https://cy.linkedin.com/company/philogen?trk=ppro_cprof,No,,,No,,,No,,,No,,,No,,,Yes,DNA-encoded chemical library-based discovery of OncoCAIX,https://cy.linkedin.com/company/philogen?trk=ppro_cprof
aerovate therapeutics inc,2025-04-21 08:00:39,Yes,AV-101,"PAH, Pulmonary Arterial Hypertension",cardiopulmonary diseases,other,Phase 2/Phase 3,Yes,"AV-101, an investigational, proprietary dry powder inhaled formulation of imatinib",https://www.aerovatetx.com/,No,,,No,,,Yes,"two undisclosed antibody discovery programs, JADE-002 and JADE-003, currently in preclinical development",https://www.prnewswire.com/news-releases/aerovate-therapeutics-stockholders-approve-proposed-merger-with-jade-biosciences-and-all-related-proposals-302433012.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
avidity biosciences inc,2025-10-16 14:34:50,Yes,del-zota,"DMD44, Duchenne Muscular Dystrophy exon 44 skipping mutation",rare diseases; muscular dystrophy,other,Pre-BLA,No,,,No,,,No,,,Yes,monoclonal antibodies (mAbs),https://www.prnewswire.com/news-releases/avidity-biosciences-inc-announces-closing-of-upsized-public-offering-of-common-stock-including-full-exercise-of-underwriters-option-to-purchase-additional-shares-302556671.html,Yes,Antibody Oligonucleotide Conjugates (AOCs™),https://www.prnewswire.com/news-releases/avidity-biosciences-inc-announces-closing-of-upsized-public-offering-of-common-stock-including-full-exercise-of-underwriters-option-to-purchase-additional-shares-302556671.html,No,,,Yes,RNA therapeutics,https://www.prnewswire.com/news-releases/avidity-biosciences-inc-announces-closing-of-upsized-public-offering-of-common-stock-including-full-exercise-of-underwriters-option-to-purchase-additional-shares-302556671.html,No,,,No,,,No,,,No,,
erydel spa,"Error: Connection failed - HTTPSConnectionPool(host='iedat-project.eu', port=",No,Dexamethasone 21-phosphate,"Disease Name, Ataxia Telangiectasia",rare diseases; neurology,other,Phase 3,Yes,dexamethasone sodium phosphate (DSP; a pro-drug),https://www.nasdaq.com/press-release/quince-therapeutics-completes-acquisition-of-erydel-s.p.a.-2023-10-23,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,autologous intracellular drug encapsulation (AIDE),https://www.nasdaq.com/press-release/quince-therapeutics-completes-acquisition-of-erydel-s.p.a.-2023-10-23
biotheryx inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Small Molecules,https://www.linkedin.com/company/biotheryx-inc.,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"protein degraders, bifunctional degraders, molecular glues",https://www.prnewswire.com/news-releases/biotheryx-announces-research-collaboration-and-license-agreement-with-incyte-for-discovery-of-targeted-protein-degraders-for-novel-oncology-targets-301790262.html,No,,
silexion therapeutics corp,"Error: Connection failed - HTTPSConnectionPool(host='il.linkedin.com', port=4",Yes,SIL-204; LODER,"KRAS, Kirsten Rat Sarcoma Viral Oncogene Homolog",oncology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"RNA interference (RNAi), RNA-based therapeutics, siRNA",https://silexion.com/,No,,,No,,,No,,,Yes,"Targeted Drug Delivery, PLG microparticle product",https://silexion.com/
nls pharmaceutics ag,2025-09-30 11:13:13,Yes,Quilience; Mazindol ER; NLS-10,"NDRI, Norepinephrine-Dopamine Reuptake Inhibitor; Mu-opioid receptor; 5-HT1A receptor; Orexin-2 receptor",CNS; ADHD; narcolepsy; hypersomnia; substance use disorders,gpcr; other,Preclinical,Yes,CNS-focused small-molecule therapies,https://ch.linkedin.com/company/nls-pharmaceutics-ag,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Kadimastem’s advanced cell therapy programs for ALS (AstroRx®) and diabetes (IsletRx),https://ch.linkedin.com/company/nls-pharmaceutics-ag,No,,,No,,,No,,
tetra bio-pharma inc,"Error: Connection failed - HTTPSConnectionPool(host='ca.linkedin.com', port=4",Yes,Not specified,Not specified,pain; inflammation; oncology,Not specified,Not specified,Yes,cannabinoid-derived drug discovery and development,"https://www.cnbc.com/quotes/TBPMQ#:~:text=Tetra%20Bio%2DPharma%20Inc.,pain%2C%20inflammation%2C%20and%20oncology.",No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
annovis bio inc,2025-10-10 12:31:38,No,buntanetap; ANVS405; ANVS301,Amyloid Beta; Tau; Alpha-Synuclein; TDP43,CNS; neurodegenerative diseases,other,Phase 3,Yes,"small molecule, orally administered, brain penetrant compound",https://www.linkedin.com/company/annovis-bio-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spectrumx holdings uk ltd,Error: Connection failed - HTTPSConnectionPool(host='www.proactiveinvestors.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lobe sciences ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Psilocin; L-130,Chronic Cluster Headache,CNS; rare diseases,other,Phase 1,Yes,"Conjugated Psilocin™, a patented analog of psilocin",https://ca.linkedin.com/company/lobe-sciences,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Psilocybin-based therapies,https://ca.linkedin.com/company/lobe-sciences
skinject inc,"Error: Connection failed - HTTPSConnectionPool(host='www.razabokhari.com', po",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
oncotartis inc,2018-01-11 00:00:00,Yes,OT-82,"NAMPT, Nicotinamide Phosphoribosyltransferase",oncology,enzyme,Phase 1,Yes,develop small molecules for treatment of malignancies,https://oncotartis.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
changchun beike biotechnology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,AdAPT-001; SRK-181; STP 707; SIS 201 CD; IOA-359; Elritercept; ISTH0036; TU-2218; AGMB-129; IO170; ES 014; SHR-1701; HEC585; RO7204239; ESN-Y,"TGF-β, Transforming Growth Factor Beta",oncology; fibrosis,cytokine,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,stem cell therapies,https://beikebiotech.com/beike-history/,No,,,No,,,No,,
cytovation as,2025-09-01 11:27:14,Yes,CY-101,"Wnt/β-catenin, Wnt/β-catenin signalling pathway",oncology; rare diseases,other,Phase 2,No,,,Yes,synthetic peptide engineered to selectively target tumor cells,https://www.linkedin.com/company/cytovation-asa/,No,,,No,,,No,,,No,,,No,,,No,,,Yes,in-situ vaccination,https://www.linkedin.com/company/cytovation-asa/,No,,,No,,
genvec llc,2018-06-26 14:51:22,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"gene delivery platform, adenoviral vectors, gene therapy",https://www.prnewswire.com/news-releases/intrexon-to-acquire-genvec-to-expand-industry-leading-gene-delivery-platform-300395556.html,Yes,"vaccines, adenoviral-based product candidates",https://www.linkedin.com/company/genvec,No,,,No,,
elixirgen therapeutics inc,2025-02-25 14:42:10,Yes,Not specified,Fanconi Anemia,rare diseases,Not specified,Phase 1; Phase 2; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,Yes,RNA therapeutics company focused on the discovery and development of innovative therapies,https://www.linkedin.com/company/elixirgen-therapeutics-inc,Yes,gene therapy aimed at lengthening telomeres and preventing bone marrow failure,https://www.linkedin.com/company/elixirgen-therapeutics-inc,No,,,No,,,Yes,Bobcat mRNA™ technology uses a proprietary mRNA design to deliver large payloads,https://www.linkedin.com/company/elixirgen-therapeutics-inc
eterna therapeutics inc,2025-03-25 12:30:00,Yes,ERNA-101,"IL-7, Interleukin-7; IL-15, Interleukin-15",oncology; rare diseases; autoimmune disorders,cytokine,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"cell therapy products, induced pluripotent stem cells (iPSCs), induced mesenchymal stem cells (iMSCs)",https://www.globenewswire.com/news-release/2025/03/25/3048736/0/en/Eterna-Therapeutics-Changes-Name-to-Ernexa-Therapeutics-to-Reflect-New-Strategic-Focus-on-Ovarian-Cancer-and-Autoimmune-Disease.html,No,,,No,,,No,,
