company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
brio bliss life science pvt ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,BRII-179; Elebsiran; Tobevibart; BRII-732; BRII-753; Soralimixin; BRII-196; BRII-198; BRII-835,"HBV, Hepatitis B Virus; HDV, Hepatitis D Virus; HIV, Human Immunodeficiency Virus; MDR Gram-negative Bacteria; SARS-CoV-2, Severe Acute Respiratory Syndrome Coronavirus 2",infectious diseases; CNS; oncology,cytokine; other; other; other; other,Phase 2; Phase 2; Phase 2; Phase 1; Preclinical; Phase 1; Phase 3; Phase 3; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
otsuka holdings co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
amneal pharmaceuticals inc,2025-10-15 20:07:49,No,ADL-018,"IgE, Immunoglobulin E",immunology; respiratory diseases,other,Phase 3,Yes,We develop first-to-file and first-to-market complex medicines,https://amneal.com/,Yes,A majority of our projects in the GLP-1 / Peptides category are in development,https://www.linkedin.com/company/amneal-pharmaceuticals,Yes,We announced the submission of a Biologics License Application (BLA) to the U.S. FDA for a proposed biosimilar to XOLAIR® (omalizumab),https://www.linkedin.com/company/amneal-pharmaceuticals,Yes,submission of a Biologics License Application (BLA) to the U.S. FDA for a proposed biosimilar to XOLAIR® (omalizumab),https://www.linkedin.com/company/amneal-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tarsier pharma ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://finde,No,TRS01; TRS02; Dazdotuftide,Not specified,ophthalmology,cytokine,Phase 3,Yes,new molecule which was developed to ‘re-engineer’ the immune system,https://tarsierpharma.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bausch health companies inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Larsucosterol,"DNA methyltransferases, Epigenetic Enzymes",hepatology,enzyme,Phase 3,Yes,novel epigenetic modulator with FDA Breakthrough Therapy Designation,https://www.linkedin.com/company/bausch-health-companies,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
enalare therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"novel, first-in-class respiratory stimulant ENA-001",https://pubmed.ncbi.nlm.nih.gov/38550433/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
laboratories ojer pharma sl,2025-10-02 09:57:13,No,Compound Kushen Injection,"TNBC, Triple-Negative Breast Cancer",oncology,other,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
wayshine biopharma inc,2023-10-16 08:58:24,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,CNS penetrable ATM inhibitor,https://www.linkedin.com/posts/bioseedin_raredisease-medical-clinicaltrials-activity-7119607502786236416-si5K,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bio-images drug delivery ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
roxane laboratories inc,2015-07-28 00:00:00,Yes,Ciprofloxacin; Telmisartan; Repaglinide; Aspirin; Atazenavir; Imatinib; Fenofibrate; Clopidogrel; Ibuprofen; Rosuvastatin; Paclitaxel; Docetaxel; Cefuroxime axetil; Zafirlukast; Nelfinavir; Quinapril; Tacrolimus; Lopinavir/Ritonavir; Nabilone; Nimodipine; Fenofibrate; Etravirine,Not specified,infectious diseases; cardiovascular; metabolic diseases; oncology; CNS,Not specified,Marketed,Yes,"highly differentiated product portfolio, including oncology, respiratory, extended release and controlled substances",https://www.hikma.com/news/hikma-acquires-roxane-laboratories-transforming-its-position-in-the-us-generics-market/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tiximed inc,"Error: Connection failed - HTTPSConnectionPool(host='innovatealabama.org', po",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"TIX100, a novel small molecule that normalizes pancreatic beta cell TXNIP",https://www.linkedin.com/company/tiximed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sunovion pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the lundbeck foundation,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,CNS,Not specified,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
new river pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='sec.boardroomalpha.com',",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
haudongchun co ltd,2025-10-16 00:00:00,No,Not specified,Not specified,oncology,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhejiang qizheng pharmaceutical co ltd,2023-05-09 00:00:00,No,MT; Pilocarpine Hydrochloride; Sitafloxacin Tablets; Azvudine,Not specified,oncology; infectious diseases,Not specified,Registration; Marketed,Yes,specialty bulk pharmaceutical chemicals (BPCs) and pharmaceutical intermediates,https://www.marketscreener.com/quote/stock/ZHEJIANG-AUSUN-PHARMACEUT-42613223/news/Zhejiang-Qizheng-Pharmaceutical-Co-Ltd-announced-that-it-has-received-CNY-20-million-in-funding-f-43840124/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
modra pharmaceuticals bv,"Error: Connection failed - HTTPSConnectionPool(host='aglaia-oncology.com', po",No,ModraDoc006/r,Not specified,oncology,Not specified,Phase 2,Yes,oral formulations of docetaxel and paclitaxel,https://www.linkedin.com/company/modra-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
forest laboratories llc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,DNTH212; Claseprubart,"BDCA2, Blood Dendritic Cell Antigen 2; BAFF/APRIL, B-cell Activating Factor/A Proliferation-Inducing Ligand; C1s, Complement Component 1s",immunology; autoimmune diseases,cytokine; enzyme,Phase 1; Phase 2,Yes,small number of products for a material source of net revenue or income,https://www.prnewswire.com/news-releases/actavis-completes-acquisition-of-furiex-pharmaceuticals-265524161.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
xinnate ab,"Error: Connection failed - HTTPSConnectionPool(host='xinnate.com', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
botanix pharmaceuticals ltd,2025-10-16 00:03:10,No,levonadifloxacin; alalevonadifloxacin; contezolid,Not specified,infectious diseases,enzyme,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lyric pharmaceuticals inc (inactive),Error: Connection failed - 403 Client Error: Forbidden for url: https://www.f,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
beijing wehand-bio pharmaceutical co ltd,"Error: Connection failed - HTTPConnectionPool(host='www.wehandbio.com', port=",No,SZ-A,"TGFβ1, Transforming Growth Factor Beta 1; iNOS, Inducible Nitric Oxide Synthase; TNF-α, Tumor Necrosis Factor Alpha; IL-1β, Interleukin-1 Beta; MCP-1, Monocyte Chemoattractant Protein-1",metabolic diseases; nephrology,cytokine; enzyme,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
triastek inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,T21; tofacitinib,"JAK, Janus Kinase",gastrointestinal diseases,kinases,Phase 1,Yes,accelerating the development of new drug products,https://www.linkedin.com/company/triastek-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"transforming the delivery, development, and production of medication through digital product development",https://www.linkedin.com/company/triastek-inc
das therapeutics inc,2019-09-24 07:30:00,No,RLS-0071,Not specified,rare diseases; immunology,Not specified,Phase 2,Yes,GTB-004 is a fixed-dose combination tablet for the treatment of the muscle weakness associated with myasthenia gravis.,https://www.prnewswire.com/news-releases/gt-biopharma-announces-the-sale-of-its-fixed-dose-combination-tablet-gtb-004-for-myasthenia-gravis-chronic-autoimmune-disease-to-das-therapeutics-300923652.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cmax clinical research pty ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.afr.com', port=443):",Yes,PVT201,"Disease Name, Primary Biliary Cholangitis",autoimmune diseases,Not specified,Phase 1,Yes,small molecules,https://www.cmax.com.au/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rk pharma inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,MITOMYCIN; CLOMIPRAMINE HYDROCHLORIDE; METFORMIN HYDROCHLORIDE,Not specified,Not specified,Not specified,Approved,Yes,medicinal/organic chemistry,https://www.rkpharma-cdmo.com/our-team,Yes,Peptides,https://www.rkpharma-cdmo.com/our-team,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
xeris biopharma holdings inc,2025-10-07 19:30:12,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,FDA approval of KEVEYIS® (dichlorphenamide),https://www.linkedin.com/company/xeris-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
soleno therapeutics inc,2025-10-16 11:00:12,No,VYKAT XR; DCCR,"Disease Name, Prader-Willi Syndrome",rare diseases,other,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
r-pharm,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,bevacizumab; epoetins; filgrastim; pegfilgrastim; rituximab,"G-CSF, Granulocyte Colony-Stimulating Factor; Erythropoietin Receptor",oncology,cytokine; cytokine,Marketed,Yes,manufacturing of finished drugs and APIs,https://www.linkedin.com/company/r-pharm,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pharvaris nv,2025-10-16 16:00:39,Yes,ABRYSVO; CTB+AVP (PF-07612577); Dekavil; PADCEV; PF-06414300; PF-06835375; PF-06940434; PF-07054894; PF-07248144 + atirmociclib (PF-07220060); PF-07248144,"Respiratory Syncytial Virus Infection; Complicated Urinary Tract Infections (cUTI), Including Pyelonephritis; Rheumatoid Arthritis; BCG-Unresponsive Non-Muscle-Invasive Bladder Cancer; Ulcerative Colitis; Lupus; Advanced Solid Tumors; Breast Cancer Metastatic",vaccines; inflammation & immunology; oncology,Not specified,Phase 1,Yes,novel small molecules,https://www.linkedin.com/company/pharvaris,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhejiang zhongyi pharmaceutical co ltd,Error: Connection failed - HTTPSConnectionPool(host='www.biospectrumasia.com',No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
perception neuroscience llc,"Error: Connection failed - HTTPSConnectionPool(host='www.otsuka.co.jp', port=",No,MDMA; Ketamine; Psilocybin,"5-HT, Serotonin; NMDA, N-Methyl-D-Aspartate; Not specified",CNS; mental health; alcohol use disorder,other; ion channels; other,Phase 3,Yes,"PCN-101 (Arketamine, or R-ketamine)",https://www.linkedin.com/company/perception-neurosciences,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
suzhou wangshan wangshui bio-pharmaceutical co ltd,No timestamp found,Yes,VV116; Angweida; LV232,"RSV, Respiratory Syncytial Virus; PDE5, Phosphodiesterase 5; Depression",infectious diseases; reproductive health; neuropsychiatric,enzyme; other; other,Phase II/III; Approved; Phase II,Yes,"dedicated to discovering, developing, and commercializing innovative small molecule drugs",https://www.itiger.com/news/1146477812,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mapi pharma ltd,2020-07-15 00:00:00,No,Cariprazine Depot; GA Depot; Fingolimod; Apremilast,"Disease Name, Schizophrenia; Disease Name, Bipolar Disorder; Disease Name, Multiple Sclerosis",CNS; neurology; immunology,Not specified,Phase 1; Phase 2; Phase 3; FDA Review,Yes,developing complex active pharmaceutical ingredients,https://mapi-pharma.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,loaded exosomes derived from adipose tissue,https://il.linkedin.com/company/mapi-pharma
aeon biopharma inc,2025-02-06 00:00:00,No,ABP-450,"Acetylcholine, Neurotransmitter",CNS; neurology,enzyme,Phase 2,No,,,No,,,Yes,ABP-450 (prabotulinumtoxinA) is a 2-chain polypeptide,https://www.cnbc.com/quotes/AEON,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
orbicular pharmaceutical technologies pvt ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Abaloparatide,"PTHrP, Parathyroid Hormone-related Protein",osteoporosis,other,Marketed,No,,,Yes,Complex Peptide combination products,https://in.linkedin.com/company/orbicularpharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"nano-suspensions, nano-emulsions, liposomes, nanoparticles, and long-acting polymeric injectable suspensions",https://in.linkedin.com/company/orbicularpharma
xcovery holdings inc,2024-12-19 22:28:02,No,Ensartinib; Vorolanib,"ALK, Anaplastic Lymphoma Kinase",oncology,kinases,Approved; Not specified,Yes,small molecule that inhibits anaplastic lymphoma kinase (ALK),https://www.linkedin.com/company/xcovery-holding-co-llc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
intragel therapeutics ltd,2025-03-04 00:00:00,Yes,Tarceva; Platinol; Taxotere; NT219; RAD001; TransCon TLR7/8 Agonist; TransCon IL-2 β/γ; pembrolizumab; Petosemtamab; Ficerafusp alfa; Tipifarnib; VCN-01; VB10.16; CUE-101,"EGFR, Epidermal Growth Factor Receptor; LGR5, Leucine-rich Repeat Containing G-protein-coupled Receptor 5; TGF-β, Transforming Growth Factor-beta; HPV16, Human Papillomavirus Type 16; IL-2, Interleukin-2; Not specified",oncology,kinases; gpcr; immune checkpoint; cytokine; other,Phase 1; Phase 2; Phase 3; Not specified,Yes,long-acting and local delivery of 'challenging' small molecule drugs,https://il.linkedin.com/company/intragel-therapeutics,Yes,peptides and other anti-neoplasm agents,https://il.linkedin.com/company/intragel-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,injectable polymeric platform for sustained release (SRGel),https://il.linkedin.com/company/intragel-therapeutics
elevar therapeutics inc,2025-10-17 05:42:38,No,rivoceranib; lirafugratinib,"FGFR2, Fibroblast Growth Factor Receptor 2",oncology,kinases,Approved; NDA Submission,Yes,Lirafugratinib is a selective oral small molecule inhibitor of fibroblast growth factor receptor 2 (FGFR2),https://www.gunder.com/en/news-insights/client-news/elevar-therapeutics-announces-exclusive-global-licensing-agreement-with-relay-therapeutics-for-lirafugratinib,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
merz pharma gmbh & co kgaa,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",Yes,Pimicotinib; Tuvusertib; M9466; Pyronaridine,"TGCT, Tenosynovial Giant Cell Tumor; ATR, Ataxia Telangiectasia and Rad3-related protein; Not specified; Malaria Parasite",oncology; infectious diseases,other; kinases; Not specified; other,Approved; Phase 1; Phase 1; Phase 2,Yes,"Entwicklung, die Herstellung, der Handel und der Vertrieb chemischer, pharmazeutischer Erzeugnisse","https://www.northdata.com/Merz%20Pharma%20GmbH%20&%20Co%C2%B7%20KGaA,%20Frankfurt%20a%C2%B7%20Main/Amtsgericht%20Frankfurt%20am%20Main%20HRB%2054072",No,,,Yes,Novel Recombinant Botulinum Neurotoxins,"https://www.northdata.com/Merz%20Pharma%20GmbH%20&%20Co%C2%B7%20KGaA,%20Frankfurt%20a%C2%B7%20Main/Amtsgericht%20Frankfurt%20am%20Main%20HRB%2054072",No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
merz pharmaceuticals gmbh,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,IPN10200; MTR-601,Not specified,CNS; Neurological disorders,other,Phase 1; Phase 2,No,,,No,,,Yes,botulinum toxin for neurological treatments,https://www.linkedin.com/company/merz-pharma-group/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aglowmed pharmaceuticals ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Aglozyme Syrup; Chymoflam Tablet; CIFOMED 500MG TABLET; Globiron XT Tablet; Instaryl Expectorent; Instaryl-P Syrup; Lizomed Dry Syrup; Lizomed 600 Tablet; Pancef O 200 mg Tablet; MLOBE EYE DROPS; Citikofx Syrup; Aglozyme C Syrup,Not specified,anti-infective; pain; gynaecological; paediatric; respiratory; gastro-enterology,Not specified,Marketed,Yes,"anti-infective, pain, gynaecological, paediatric, respiratory and gastro-enterology segments",https://www.indiamart.com/aglowmed-limited/aboutus.html?srsltid=AfmBOopSyF7VpLd4YgXZxualxzTtAzotevvR8gzQxR_X4QHnrXVuYWrM,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
beijing silian pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
visus therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,VTI-001; VT-101 (Brimochol),Not specified,ophthalmology,Not specified,Phase 3,Yes,"TPT-161, a small molecule aimed at addressing cataract formation",https://www.ophthalmologytimes.com/view/tenpoint-therapeutics-and-visus-therapeutics-complete-merger-combining-ophthalmic-therapeutics-portfolios,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"TPT-005, a cell therapy intended for retinal pigment epithelium (RPE) cell replacement to treat geographic atrophy",https://www.ophthalmologytimes.com/view/tenpoint-therapeutics-and-visus-therapeutics-complete-merger-combining-ophthalmic-therapeutics-portfolios,No,,,No,,,No,,
balance therapeutics inc,2015-06-05 00:00:00,Yes,Iberdomide; Mezigdomide,Not specified,oncology,Not specified,Phase 3,Yes,"pharmacological approach, based on technology licensed from Stanford University",https://www.cbinsights.com/company/balance-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cristal therapeutics bv,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,Yes,ADC,https://nl.linkedin.com/company/cristal-therapeutics,No,,,Yes,siRNA derivatization,https://nl.linkedin.com/company/cristal-therapeutics,No,,,No,,,No,,,Yes,targeted nanoparticles,https://nl.linkedin.com/company/cristal-therapeutics
aft pharmaceuticals ltd,2025-09-24 21:02:42,No,HY-090,Burning Mouth Syndrome,CNS,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
atea pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,Bemnifosbuvir; Ruzasvir; AT-527,Not specified,infectious diseases,enzyme,Phase 3,Yes,novel antiviral treatment,https://www.linkedin.com/company/atea-pharmaceuticals-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
jinzhou ahon pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
eip pharma llc,2023-02-18 00:00:00,Yes,Aducanumab; Donanemab; Lecanemab,"Amyloid, Beta-Amyloid Plaques",CNS; Alzheimer's disease,other,Approved; Phase 3,Yes,orally administered small molecule brain penetrant,https://www.prnewswire.com/news-releases/cervomed-announces-completion-of-merger-with-eip-pharma-301902808.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
