company_name,sector,funding,funding_citation,ai_enabled
al hayah university in cairo,Others,Not Found,Not Found,No
al jedaani group of hospitals,Biotechnology,Not Found,Not Found,No
al mashfa medical center,Others,Not Found,Not Found,No
al shifa trust eye hospital,Others,Not Found,Not Found,No
al al-bayt university,Others,Not Found,Not Found,No
al-azhar university hospital,Others,Not Found,Not Found,No
al-azhar university,Others,Not Found,Not Found,No
al-balqa applied university,Others,Not Found,Not Found,No
al-kindy college of medicine,Others,Not Found,Not Found,No
al-mustafa university college,Others,Not Found,Not Found,No
al-mustansiriya university,Others,Not Found,Not Found,Yes
al-quds university,Others,Not Found,Not Found,Yes
alameda county medical center,Others,Not Found,Not Found,No
alameda health system foundation,Others,Not Found,Not Found,No
alanya alaaddin keykubat university rector,Others,Not Found,Not Found,No
alar pharmaceuticals inc,Pharmaceuticals,"$15M, Not Found",https://www.indivior.com/en/media/press-releases/Indivior-Enters-an-Exclusive-Licensing-Agreement-with-Alar-Pharmaceuticals,No
alaxia sas,Biotechnology,Not Found,Not Found,No
albany college of pharmacy and health sciences,Others,Not Found,Not Found,No
albany medical center,Others,Not Found,Not Found,No
albert david ltd,Pharmaceuticals,Not Found,Not Found,No
alberta children''s hospital,Others,Not Found,Not Found,No
alberta children’s hospital foundation,Others,Not Found,Not Found,No
albireo ab,Biotechnology,"$952M, Acquired",https://www.ipsen.com/press-releases/ipsen-to-acquire-albireo-accelerating-growth-in-rare-disease-with-treatments-for-several-pediatric-liver-diseases/,No
alcea llc,Error,Error,Error,Error
alchem phytoceuticals ltd,Pharmaceuticals,Not Found,Not Found,Yes
alchemia oncology pty ltd,Biotechnology,"$70M, Acquired",https://www.globenewswire.com/news-release/2015/07/01/1238245/0/en/Panther-Biotechnology-Announces-the-Acquisition-of-Alchemia-Oncology-Pty-Limited.html,No
alder hey children''s nhs foundation trust,Others,"$27M, Not Found",Not Found,Yes
aldeyra therapeutics inc,Biotechnology,Not Found,Not Found,No
alembic pharmaceuticals ltd,Pharmaceuticals,"$12M, Acquired",https://www.globaldata.com/company-profile/alembic-pharmaceuticals-ltd/,Yes
aleor dermaceuticals ltd (inactive),Pharmaceuticals,Not Found,Not Found,No
aleppo university,Others,Not Found,Not Found,No
alessa therapeutics inc,Biotechnology,"$15M, Seed",https://innovation.ucsf.edu/news/alessa-therapeutics-announces-closing-15m-seed-financing,No
alex ekwueme federal university teaching hospital,Others,Not Found,Not Found,No
alexandra general hospital,Others,Not Found,Not Found,No
alexandra hospital,Others,Not Found,Not Found,No
alexandria faculty of medicine,Others,Not Found,Not Found,No
alexandria university hospital,Others,Not Found,Not Found,No
alexandria university,Others,Not Found,Not Found,No
alexza pharmaceuticals inc,Pharmaceuticals,"$5M, Post IPO Equity",https://www.linkedin.com/company/alexza-pharmaceuticals,No
alfa group consortium,Others,Not Found,Not Found,No
alfa intes srl,Pharmaceuticals,Not Found,Not Found,No
alfarabi colleges,Others,Not Found,Not Found,Yes
alfasigma spa,Pharmaceuticals,"$176.3M, Debt Financing",https://www.linkedin.com/company/alfasigma/,No
alfred e. tiefenbacher gmbh & co kg,Pharmaceuticals,Not Found,Not Found,No
algemeen ziekenhuis maria middelares,Others,Not Found,Not Found,No
algenis,Biotechnology,Not Found,Not Found,No
algernon pharmaceuticals inc,Pharmaceuticals,"$4M, Not Found",https://www.algernonpharmaceuticals.com/,No
algipharma as,Pharmaceuticals,Not Found,Not Found,No
algiax pharmaceuticals gmbh,Pharmaceuticals,Not Found,Not Found,No
"algorx pharmaceuticals, inc. (inactive)",Pharmaceuticals,"$65M, Acquired",https://www.privateequityinternational.com/advent-closes-life-sciences-fund-on-125m/,No
algotherapeutix sas,Biotechnology,"$20M, Series B",https://firstwordpharma.com/story/5272653,Yes
algorithme pharma inc,Pharmaceuticals,Not Found,Not Found,No
algos inc a medical corp,Others,Not Found,Not Found,No
alice ho miu ling nethersole hospital,Others,Not Found,Not Found,No
alico pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
alicorn pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
aligarh muslim university,Others,Not Found,Not Found,No
alios biopharma inc,Biotechnology,"$1.75B, Acquired",https://www.jnj.com/media-center/press-releases/johnson-johnson-announces-agreement-to-acquire-alios-biopharma,No
alium medical ltd,Pharmaceuticals,Not Found,Not Found,No
aljazeera hospital,Others,Not Found,Not Found,No
alkahest inc,Biotechnology,"$146M, Acquired",https://www.prnewswire.com/news-releases/grifols-to-acquire-alkahest-to-enhance-discovery-research-and-development-to-identify-innovative-therapies-for-age-related-diseases-based-upon-an-understanding-of-the-human-plasma-proteome-301124953.html,Yes
alkaloid ad skopje,Pharmaceuticals,Not Found,Not Found,No
alkeus pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
all india institute of physical medicine and rehabilitation,Others,Not Found,Not Found,No
all india institute of ayurveda,Others,Not Found,Not Found,No
all india institute of medical sciences bathinda,Others,Not Found,Not Found,No
all india institute of medical sciences bibinagar,Others,Not Found,Not Found,Yes
all india institute of medical sciences bilaspur,Others,Not Found,Not Found,No
all india institute of medical sciences deoghar,Others,Not Found,Not Found,No
all india institute of medical sciences gorakhpur,Others,"$94M, Not Found","https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Gorakhpur",No
all india institute of medical sciences guwahati,Others,Not Found,Not Found,No
all india institute of medical sciences haryana,Others,Not Found,Not Found,No
all india institute of medical sciences mangalagiri,Others,"$290M, Not Found","https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Mangalagiri",No
all india institute of medical sciences nagpur,Others,"$280M, Not Found","https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Nagpur",No
all india institute of medical sciences patna,Others,Not Found,Not Found,Yes
all india institute of medical sciences raebareli,Others,Not Found,Not Found,No
all india institute of medical sciences raipur,Others,"$130M, Not Found","https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Raipur",No
all india institute of medical sciences rajkot,Others,Not Found,Not Found,No
all india institute of medical sciences rishikesh,Others,Not Found,Not Found,Yes
"all india institute of medical sciences, kalyani",Others,Not Found,Not Found,No
all india institute of medical sciences,Others,Not Found,Not Found,No
all research co ltd,Pharmaceuticals,Not Found,Not Found,No
allvascular pty ltd.,Biotechnology,"$5M, IPO",https://www.afr.com/street-talk/medical-devices-start-up-allvascular-raises-5m-ipo-next-year-20211209-p59gdk,No
allama iqbal medical college,Others,Not Found,Not Found,No
allama iqbal open university,Others,Not Found,Not Found,No
allameh tabatabai university,Others,Not Found,Not Found,Yes
allay therapeutics inc,Biotechnology,"$57.5M, Series D",https://www.businesswire.com/news/home/20250605811033/en/Allay-Therapeutics-Announces-%2457.5M-Series-D-Financing-and-Venture-Debt-Line-to-Advance-ATX101-and-its-Ultra-Sustained-Pain-Platform-for-Post-Surgical-Pain-Management,No
allecra therapeutics gmbh,Biotechnology,"$24.8M, Series B",https://www.linkedin.com/company/allecra-therapeutics,No
allegheny health network,Others,Not Found,Not Found,No
allerderm laboratories inc,Pharmaceuticals,Not Found,Not Found,No
allergan inc,Pharmaceuticals,Not Found,Not Found,No
allergan inc (inactive),Pharmaceuticals,"$60B, Acquired",https://news.abbvie.com/2020-05-08-AbbVie-Completes-Transformative-Acquisition-of-Allergan,No
allergy therapeutics plc,Pharmaceuticals,"$30M, Post IPO equity",https://uk.linkedin.com/company/allergy-therapeutics,No
allergy and asthma medical group and research center,Others,Not Found,Not Found,No
allianthera biopharma,Biotechnology,"$10M, Seed",https://www.prnewswire.com/news-releases/allianthera-biopharma-comes-out-of-stealth-and-collaborates-on-ai-with-insilico-medicine-301255378.html,Yes
alliance pharma plc,Pharmaceuticals,"$295M, Acquired",https://www.globaldata.com/company-profile/alliance-pharma-plc/,No
alliance for clinical trials in oncology,Others,Not Found,Not Found,Yes
alliance for international medical action,Others,Not Found,Not Found,No
allina health,Others,Not Found,Not Found,No
allist shanghai pharmaceutical technology co ltd,Pharmaceuticals,"$28M, Series A/A+",https://www.allist.com.cn/en/aboutus.html,No
allodynic therapeutics llc,Pharmaceuticals,Not Found,Not Found,Yes
allogene therapeutics inc,Biotechnology,Not Found,Not Found,No
allyx therapeutics inc,Biotechnology,"$7.6M, Series A",https://www.nia.nih.gov/research/sbir/nia-small-business-showcase/allyx-therapeutics-inc,No
almaviva sante,Others,Not Found,Not Found,No
almazov national medical research centre,Others,Not Found,Not Found,No
alpha biopharma ltd,Pharmaceuticals,"$23.9M, Series B",https://www.linkedin.com/company/alpha-biopharma/,Yes
alpha pharma ksa,Pharmaceuticals,Not Found,Not Found,No
alpharma,Pharmaceuticals,Not Found,Not Found,No
alpharma llc,Pharmaceuticals,Not Found,Not Found,Yes
alpharma llc.,Pharmaceuticals,Not Found,Not Found,Yes
alpheus medical inc,Biotechnology,"$52M, Series B",https://tcbmag.com/alpheus-medical-lands-52m-for-novel-brain-cancer-treatment/,No
alt penedes and garraf health consortium,Others,Not Found,Not Found,Yes
altamash institute of dental medicine,Others,Not Found,Not Found,No
altamedica srl,Others,Not Found,Not Found,Yes
altasciences co inc,Pharmaceuticals,"$716,876, Not Found",https://www.gatesfoundation.org/about/committed-grants/2017/11/inv-008970,No
altavant sciences gmbh,Biotechnology,Not Found,Not Found,No
altayvitaminy,Pharmaceuticals,Not Found,Not Found,No
alter laboratories,Pharmaceuticals,Not Found,Not Found,No
alterity therapeutics ltd,Biotechnology,"$20M, Not Found",https://finance.yahoo.com/quote/ATHE/,No
alternative research initiative pvt ltd,Others,"$1.4M, Not Found",https://www.tobaccotactics.org/article/alternative-research-initiative/,No
altesa biosciences inc,Pharmaceuticals,Not Found,Not Found,No
althaia healthcare network university manresa,Others,Not Found,Not Found,Yes
altinbas university,Others,Not Found,Not Found,Yes
altinbas university dental hospital,Others,Not Found,Not Found,No
altitude organic medicine,Others,Not Found,Not Found,No
alto neuroscience (australia) pty ltd,Biotechnology,"$11.7M, Grant",https://www.linkedin.com/company/altoneuroscience,Yes
alto neuroscience inc,Biotechnology,"$11.7M, Grant",https://www.linkedin.com/company/altoneuroscience,Yes
altria client services llc,Others,Not Found,Not Found,No
alucent biomedical inc,Biotechnology,"$35M, Series B",https://www.stradlinglaw.com/experience/alucent-biomedical-closes-series-b-financing.html,No
alumis inc,Biotechnology,"$737M, IPO",https://www.biospace.com/press-releases/alumis-and-acelyrin-to-merge-creating-a-late-stage-clinical-biopharma-company-dedicated-to-innovating-developing-and-commercializing-transformative-therapies-for-immune-mediated-diseases,Yes
alvaro cunqueiro hospital,Others,"$48.5M, Not Found",https://ec.europa.eu/regional_policy/en/projects/Spain/new-surgery-wing-at-alvaro-cunqueiro-hospital-improves-healthcare-in-vigo-spain,Yes
alvas ayurveda medical college and hospital,Others,Not Found,Not Found,No
alveron pharma,Pharmaceuticals,"$5.3M, Seed",https://www.crunchbase.com/organization/alveron-pharma,No
alvils,Pharmaceuticals,Not Found,Not Found,No
alvimedica saglik yatirimlari a.s.,Others,Not Found,Not Found,No
alvogen inc,Pharmaceuticals,Not Found,Not Found,No
alvogen korea co ltd,Pharmaceuticals,"$669M, Debt Financing",https://www.linkedin.com/company/alvogenpr,No
alyra biotech pty ltd,Biotechnology,"$10M, Seed",https://www.drsusanevans.com.au/innovation/,No
alyssum therapeutics inc,Biotechnology,"$26M, Series A",https://www.crunchbase.com/organization/alyssum-therapeutics,No
alzprotect sas,Biotechnology,Not Found,Not Found,No
alza corp,Pharmaceuticals,Not Found,Not Found,No
alzahra university,Others,Not Found,Not Found,No
alzecure pharma ab,Biotechnology,"$720.7K, Post IPO equity",https://www.crunchbase.com/organization/alzecure-pharma-ab,No
alzheimer's drug discovery foundation,Biotechnology,"$10M, Seed",https://alamarbio.com/alzheimers-drug-discovery-foundations-diagnostics-accelerator-dxa-invests-10m-in-alamar-biosciences-to-advance-precision-medicine-in-alzheimers-disease/,Yes
alzheon inc,Biotechnology,"$100M, Series E",https://www.linkedin.com/company/alzheon,Yes
amacathera inc,Biotechnology,"$4M, Series A",https://www.amacathera.com/,Yes
amala institute of medical sciences,Others,Not Found,Not Found,No
aman hospital & research center,Others,Not Found,Not Found,No
amanokawa hospital,Others,Not Found,Not Found,No
amantismed,Pharmaceuticals,Not Found,Not Found,No
amar-deep pharmas llp,Pharmaceuticals,Not Found,Not Found,No
amarin corp plc,Pharmaceuticals,"$52.8M, Post IPO equity",https://www.linkedin.com/company/amarin-corporation,No
amasya university,Others,Not Found,Not Found,No
amazentis sa,Biotechnology,"$10M, Series A",https://www.nestlehealthscience.com/newsroom/press-releases/nestle-health-science-invests-in-global-strategic-partnership-with-amazentis-to-develop-its-new-cellular-nutrient-urolithinamazentis-to-develop-its-new-cellular-nutrient-urolithin,No
ambic ayurved india pvt ltd,Pharmaceuticals,Not Found,Not Found,No
ambrosia food farm co,Pharmaceuticals,Not Found,Not Found,No
ambulance victoria,Others,Not Found,Not Found,No
america fujikura india pvt ltd,Others,Not Found,Not Found,Yes
american biosciences inc,Others,Not Found,Not Found,No
american burn association,Others,Not Found,Not Found,No
american college of radiology,Others,Not Found,Not Found,Yes
american college of radiology imaging network,Others,"$23M, Not Found",https://pmc.ncbi.nlm.nih.gov/articles/PMC3461318/,No
american genomics llc,Biotechnology,Not Found,Not Found,Yes
american health research network,Pharmaceuticals,Not Found,Not Found,No
american heart association inc,Others,Not Found,Not Found,No
american hip institute,Others,Not Found,Not Found,No
american hospital,Others,Not Found,Not Found,Yes
american institute for voice and ear research,Others,Not Found,Not Found,No
american lung association,Others,Not Found,Not Found,No
american oncology institute,Others,Not Found,Not Found,No
american university of beirut medical center,Others,Not Found,Not Found,No
amicogen inc,Biotechnology,"$231M, Post IPO Equity",https://www.linkedin.com/company/amicogen-inc/,No
amin pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
aminex therapeutics inc,Biotechnology,"$6.3M, Series Unknown",https://www.linkedin.com/company/aminex-therapeutics,No
amity institute of behavioural health and allied sciences,Others,Not Found,Not Found,No
amivas llc,Pharmaceuticals,Not Found,Not Found,No
amneal pharmaceuticals inc,Pharmaceuticals,"$2.4B, Post IPO Debt",https://www.linkedin.com/company/amneal-pharmaceuticals,No
amorphical ltd,Biotechnology,Not Found,Not Found,No
amoun pharmaceutical company sae,Pharmaceuticals,Not Found,Not Found,No
ampel biosolutions llc,Biotechnology,Not Found,Not Found,Yes
amphia hospital,Others,"$100M, Not Found",https://www.eib.org/en/projects/all/20160654,No
amplia therapeutics ltd,Pharmaceuticals,"$27.5M, Not Found",https://au.linkedin.com/company/amplia-therapeutics,No
amrita school of ayurveda,Others,Not Found,Not Found,No
amrita school of dentistry,Others,Not Found,Not Found,No
amrita vishwa vidyapeetham,Others,Not Found,Not Found,Yes
amsar pvt ltd,Pharmaceuticals,Not Found,Not Found,No
"amsterdam umc, location vumc;medical university of vienna",Error,Error,Error,Error
"amsterdam umc, location vumc;radboud university medical centre",Error,Error,Error,Error
"amsterdam umc, location vumc;uppsala university;uppsala university hospital",Error,Error,Error,Error
amsterdam umc,Others,Not Found,Not Found,Yes
"amsterdam university medical center;amsterdam umc, location vumc",Others,Not Found,Not Found,No
