company_name,sector,funding,funding_citation,ai_enabled
eisai co ltd,Pharmaceuticals,"$3.9B, Acquired",https://en.wikipedia.org/wiki/Eisai_(company),Yes
eisbach bio gmbh,Biotechnology,"$4.75M, Grant",https://www.biospace.com/press-releases/eisbach-bio-secures-cprit-grant-to-advance-novel-cancer-therapeutic,No
elbe kliniken stade-buxtehude,Others,Not Found,Not Found,No
electra therapeutics inc,Biotechnology,Not Found,Not Found,No
eledon pharmaceuticals inc,Biotechnology,"$85M, Post IPO equity",https://www.linkedin.com/company/eledon-pharma,No
elevar therapeutics inc,Pharmaceuticals,"$20M, Series Unknown",https://www.linkedin.com/company/elevartherapeutics,No
elevation oncology inc,Biotechnology,"$93.2M, Acquired",https://www.prnewswire.com/news-releases/elevation-oncology-enters-into-agreement-to-be-acquired-by-concentra-biosciences-for-0-36-in-cash-per-share-plus-a-contingent-value-right-302475956.html,No
eli lilly and co,Pharmaceuticals,"$1B, Not Found",Not Found,No
eli lilly and company ltd,Pharmaceuticals,"$6.5M, Post IPO Debt",https://www.linkedin.com/company/eli-lilly-and-company,Yes
elixiron immunotherapeutics inc,Pharmaceuticals,Not Found,Not Found,No
ella therapeutics ltd,Biotechnology,"$10M, Seed",https://www.ivc-online.com/Google-Card?id=25347df6-f783-f011-b81a-00505695cd29,Yes
elliot lewis center for multiple sclerosis care,Others,Not Found,Not Found,No
elpiscience biopharma ltd,Biotechnology,Not Found,Not Found,No
elusys therapeutics inc,Biotechnology,"$450M, Acquired",https://elusys.com/,No
emercell sas,Biotechnology,Not Found,Not Found,No
emergent biosolutions inc,Biotechnology,Not Found,Not Found,No
emory university school of medicine,Others,Not Found,Not Found,Yes
emory university,Others,Not Found,Not Found,Yes
engeneic ltd,Biotechnology,"$100M, Not Found",https://www.forbes.com.au/covers/entrepreneurs/inside-engeneics-100-million-push-to-transform-cancer-treatment/,No
enliven therapeutics inc,Biotechnology,"$230M, Post IPO equity",https://finance.yahoo.com/news/enliven-therapeutics-inc-elvn-backed-173336114.html,No
ente cantonal hospital,Others,Not Found,Not Found,No
enterome bioscience sa,Biotechnology,"$19M, Series Unknown",https://www.enterome.com/news-events/enterome-raises-19-million-to-fund-clinical-development-of-its-oncomimics-immunotherapy-to-treat-follicular-lymphoma/,Yes
enzene biosciences ltd,Biotechnology,Not Found,Not Found,No
epicentrx inc,Biotechnology,"$100M, Not Found",https://www.epicentrx.com/blog/on-the-origin-of-rrx-001/,No
epimab biotherapeutics inc,Biotechnology,"$120M, Series C",https://www.linkedin.com/company/epimab-biotherapeutics/,No
epizyme inc,Biotechnology,"$195M, Acquired",https://www.ipsen.com/press-releases/ipsen-to-acquire-epizyme-expanding-its-portfolio-in-oncology/,No
epsilogen ltd,Biotechnology,"$16.3M, Series B",https://european-biotechnology.com/latest-news/epsilogen-ltd-completes-12-5m-series-b-expansion/,No
equilibra bioscience llc,Biotechnology,Not Found,Not Found,Yes
equillium inc,Biotechnology,"$50M, Post IPO equity",https://www.equilliumbio.com/investors/press-releases/news-details/2025/Equillium-Announces-Up-to-50-Million-Financing-to-Advance-EQ504-a-Novel-Aryl-Hydrocarbon-Receptor-Modulator-into-the-Clinic/default.aspx,No
eradivir inc,Biotechnology,"$10.25M, Series A",https://www.purdue.edu/newsroom/2024/Q3/biotech-company-eradivir-closes-10-25m-series-a-funding-round-to-complete-phase-2a-study-of-influenza-therapeutic,No
erasca inc,Biotechnology,"$184M, IPO",https://www.linkedin.com/company/erasca,No
erasmus mc university medical center,Others,Not Found,Not Found,No
erasmus mc-daniel den hoed cancer centre,Others,Not Found,Not Found,No
erasmus mc,Others,Not Found,Not Found,Yes
erasmus university rotterdam,Others,Not Found,Not Found,No
especialistas en retina medica y quirurgica grupo de investigacion,Others,Not Found,Not Found,No
eucure (beijing) biopharma co ltd,Biotechnology,Not Found,Not Found,No
eulji university,Others,Not Found,Not Found,No
eurofarma laboratorios sa,Pharmaceuticals,"$99.6M, Debt Financing",https://www.linkedin.com/company/eurofarma,No
european institute of oncology,Others,Not Found,Not Found,Yes
european mantle cell lymphoma network,Biotechnology,Not Found,Not Found,No
european myeloma network,Others,Not Found,Not Found,No
european myeloma network bv,Biotechnology,Not Found,Not Found,Yes
european myeloma network italy onlus foundation,Pharmaceuticals,Not Found,Not Found,No
european organization for research and treatment of cancer,Others,Not Found,Not Found,No
european society for blood and marrow transplantation,Biotechnology,Not Found,Not Found,No
european thoracic oncology platform,Others,Not Found,Not Found,No
evangelismos hospital,Others,Not Found,Not Found,No
evaxion a/s,Biotechnology,"$7.5M, Post IPO Equity",https://dk.linkedin.com/company/evaxion-biotech,Yes
evaxion biotech a/s,Biotechnology,"$7.5M, Post IPO Equity",https://dk.linkedin.com/company/evaxion-biotech,Yes
evaxion biotech aps,Biotechnology,"$600M, IPO",https://finance.yahoo.com/quote/EVAX/,Yes
evelo biosciences inc,Biotechnology,"$25.5M, Not Found",https://www.biopharmadive.com/news/evelo-close-layoffs-shut-flagship-microbiome/700618/,No
everimmune sa,Biotechnology,"$3.7M, Debt Financing",https://www.crunchbase.com/organization/everimmune,No
everest medicines ltd,Biotechnology,"$310M, Series C",https://www.linkedin.com/company/everest-medicines,Yes
evive biotech,Biotechnology,Not Found,Not Found,Yes
evopoint bioscience co ltd,Biotechnology,"$130M, Not Found","https://newsroom.astellas.us/2025-05-29-Astellas-Enters-Exclusive-License-Agreement-with-Evopoint-Biosciences-for-XNW27011,-a-Novel-Clinical-stage-Antibody-Drug-Conjugate-Targeting-CLDN18-2",No
evotec se,Biotechnology,"$500M, IPO",https://en.wikipedia.org/wiki/Evotec,Yes
excellabio llc,Biotechnology,Not Found,Not Found,Yes
excelmab inc,Biotechnology,"$325M, Series B",https://www.cbinsights.com/company/excelmab,Yes
excyte biopharma ltd,Biotechnology,Not Found,Not Found,Yes
exelixis inc,Biotechnology,"$118M, IPO",https://en.wikipedia.org/wiki/Exelixis,No
exicure inc,Biotechnology,Not Found,Not Found,No
exostemtech co ltd,Biotechnology,Not Found,Not Found,Yes
experimental drug development centre,Biotechnology,Not Found,Not Found,Yes
exscientia plc,Pharmaceuticals,"$70M, Not Found",https://sif.gatesfoundation.org/portfolio/exscientia,Yes
eye hospital of china academy of chinese medical sciences,Others,Not Found,Not Found,No
eyebiotech ltd,Biotechnology,"$65M, Series A",https://www.linkedin.com/company/eyebio,No
f-star therapeutics inc,Biotechnology,"$161M, Acquired",https://www.businesswire.com/news/home/20230308005755/en/invoX-Pharma-Completes-Acquisition-of-F-star-Therapeutics-Inc.,No
fbd biologics ltd,Biotechnology,"$10M, Seed",https://www.pharmaindustrial-india.com/news/henlius-hanchorbio-partner-to-develop-novel-sirp-fc-fusion-for-tumour-immunotherapy,No
fdc biotechnology,Biotechnology,Not Found,Not Found,No
ff pharmaceuticals bv,Pharmaceuticals,"$5.3M, Series A",https://tracxn.com/d/companies/ff-pharma/__a6TGBgqCT3jTAeGToWGrEYvsFPWf2_6KfKe4FT78st0,No
firc institute of molecular oncology,Biotechnology,Not Found,Not Found,Yes
fudan university,Others,Not Found,Not Found,Yes
"facet solutions, inc. (inactive)",Biotechnology,"$2.1M, Debt Financing",https://www.linkedin.com/company/facet-solutions-inc.,No
faculty hospital kralovske vinohrady,Others,Not Found,Not Found,No
faculty of life sciences kumamoto university,Biotechnology,Not Found,Not Found,No
faculty of medical sciences university of fukui,Others,Not Found,Not Found,No
faculty of medicine aswan university,Others,Not Found,Not Found,No
faculty of medicine khon kaen university,Others,Not Found,Not Found,No
faculty of medicine minia university,Others,Not Found,Not Found,No
faculty of medicine national and kapodistrian university of athens,Others,Not Found,Not Found,Yes
faculty of medicine of sao jose do rio preto,Others,Not Found,Not Found,No
faculty of pharmaceutical sciences chulalongkorn university,Pharmaceuticals,Not Found,Not Found,No
fakultni nemocnice hradec kralove,Others,Not Found,Not Found,No
fakultni nemocnice ostrava,Others,Not Found,Not Found,No
fanshi pharmaceuticals (beijing) co ltd,Biotechnology,Not Found,Not Found,No
faron pharmaceuticals oy,Biotechnology,"$12.46M, IPO",https://fi.linkedin.com/company/faron,No
federal research institute of pediatric hematology oncology and immunology,Others,Not Found,Not Found,No
federal state budgetary institution,Others,Not Found,Not Found,No
federation francophone digestive oncology,Others,Not Found,Not Found,Yes
federico ii university,Others,Not Found,Not Found,No
feinberg school of medicine,Others,"$706M, Not Found",https://en.wikipedia.org/wiki/Feinberg_School_of_Medicine,No
feitong (chengdu) biotechnology co ltd,Biotechnology,Not Found,Not Found,No
feng biosciences inc,Biotechnology,Not Found,Not Found,No
fibrogen inc,Biotechnology,"$220M, Post IPO Debt",https://en.wikipedia.org/wiki/FibroGen,No
fifth affiliated hospital of wenzhou medical university,Others,Not Found,Not Found,No
finnish breast cancer group,Others,Not Found,Not Found,No
fiona stanley hospital,Others,Not Found,Not Found,No
first affiliated hospital of air force medical university,Others,Not Found,Not Found,No
first affiliated hospital of anhui medical university,Others,Not Found,Not Found,No
first affiliated hospital of china university of science and technology,Others,Not Found,Not Found,No
first affiliated hospital of chinese medical university,Others,Not Found,Not Found,No
first affiliated hospital of guangzhou medical university,Others,Not Found,Not Found,Yes
first affiliated hospital of kunming medical university,Others,Not Found,Not Found,No
first affiliated hospital of shantou university medical college,Others,Not Found,Not Found,Yes
first affiliated hospital of soochow university,Others,Not Found,Not Found,No
"first affiliated hospital, sun yat-sen university",Others,Not Found,Not Found,No
"first affiliated hospital, zhejiang university school of medicine;first affiliated hospital of wenzhou medical university;hangzhou people''s hospital 1;huzhou central hospital;shaoxing people''s hospital",Error,Error,Error,Error
first hospital of gannan medical university,Others,Not Found,Not Found,No
first hospital of harbin city,Others,Not Found,Not Found,No
first hospital of quanzhou affiliated to fujian medical university,Others,Not Found,Not Found,No
first people''s hospital of changzhou,Others,Not Found,Not Found,No
first people''s hospital of jining city,Others,Not Found,Not Found,No
first people''s hospital of yulin,Others,Not Found,Not Found,No
first teaching hospital of tianjin university of traditional chinese medicine,Others,Not Found,Not Found,No
five prime therapeutics inc,Biotechnology,"$1.9B, Acquired",https://www.amgen.com/newsroom/press-releases/2021/03/amgen-to-acquire-five-prime-therapeutics-for-$1-9-billion-in-cash,No
flamingo therapeutics nv,Biotechnology,"$1.9M, Grant",https://www.crunchbase.com/organization/flamingo-therapeutics,No
florence nightingale hospital,Others,Not Found,Not Found,No
fondation francaise de cancerologie digestive,Others,Not Found,Not Found,Yes
fondazione intergruppo italiano linfomi onlus,Biotechnology,Not Found,Not Found,No
fondazione istituto neurologico nazionale c mondino,Others,Not Found,Not Found,No
fondazione melanoma onlus,Biotechnology,Not Found,Not Found,No
fondazione michelangelo,Biotechnology,Not Found,Not Found,Yes
fondazione oncotech,Biotechnology,Not Found,Not Found,Yes
fondazione ricerca traslazionale,Biotechnology,Not Found,Not Found,No
forbius,Biotechnology,"$2.5M, Series C",https://www.linkedin.com/company/forbius,No
forma therapeutics inc,Biotechnology,"$100M, Series D",https://www.linkedin.com/company/forma-therapeutics,No
formycon ag,Biotechnology,Not Found,Not Found,No
forte biosciences inc,Biotechnology,"$75M, IPO",https://www.fortebiorx.com/investor-relations/news/news-details/2025/Forte-Biosciences-Announces-Pricing-of-75-Million-Public-Offering/default.aspx,No
fortis therapeutics inc,Biotechnology,"$58M, Series A",https://www.cbinsights.com/company/fortis-therapeutics,No
forward clinical trials inc,Pharmaceuticals,Not Found,Not Found,No
foshan second people''s hospital,Others,Not Found,Not Found,Yes
fosun international ltd,Pharmaceuticals,"$870M, Post IPO Debt",https://finance.yahoo.com/quote/FOSUF/,Yes
foundation hospices civils de lyon,Others,Not Found,Not Found,Yes
foundation irccs neurological institute carlo besta,Biotechnology,Not Found,Not Found,Yes
foundation for advancing science technology education and research,Others,Not Found,Not Found,No
foundation for biomedical research of cordoba,Biotechnology,Not Found,Not Found,Yes
foundation for personalized medicine,Error,Error,Error,Error
fountain biopharma inc,Biotechnology,Not Found,Not Found,Yes
fourth affiliated hospital of china medical university,Others,Not Found,Not Found,No
fourth affiliated hospital of zhejiang university school of medicine,Others,Not Found,Not Found,No
fourth hospital of hebei medical university,Healthcare,Not Found,Not Found,No
fox chase cancer center,Others,Not Found,Not Found,No
francis i. proctor foundation,Others,Not Found,Not Found,No
franciscus gasthuis & vlietland,Others,Not Found,Not Found,No
fraunhofer institute for molecular biology and applied ecology ime,Biotechnology,Not Found,Not Found,No
fraunhofer institute for translational medicine and pharmacology,Pharmaceuticals,Not Found,Not Found,Yes
fred hutchinson cancer research center,Biotechnology,"$654.62M, Not Found",https://en.wikipedia.org/wiki/Fred_Hutchinson_Cancer_Center,No
french cooperative thoracic intergroup,Biotechnology,Not Found,Not Found,No
french innovative leukemia organization,Biotechnology,Not Found,Not Found,Yes
french national agency for research on aids and viral hepatitis,Others,Not Found,Not Found,No
french-speaking federation of digestive cancerology,Others,Not Found,Not Found,Yes
fresenius kabi swissbiosim gmbh,Pharmaceuticals,Not Found,Not Found,Yes
frontier biotechnologies inc,Pharmaceuticals,Not Found,Not Found,No
fudan university shanghai cancer center,Others,Not Found,Not Found,No
fujian cancer hospital,Healthcare,Not Found,Not Found,No
fujian haixi new medicine creation co ltd,Pharmaceuticals,Not Found,Not Found,Yes
fujian medical university cancer hospital,Pharmaceuticals,Not Found,Not Found,No
fujian medical university union hospital,Others,Not Found,Not Found,No
fujian medical university zhangzhou hospital,Others,Not Found,Not Found,No
fujian provincial hospital,Others,Not Found,Not Found,No
fujian provincial tumor hospital,Others,Not Found,Not Found,No
fujifilm holdings corp,Others,Not Found,Not Found,Yes
fujifilm kyowa kirin biologics co ltd,Biotechnology,Not Found,Not Found,No
fujita health university,Others,Not Found,Not Found,Yes
fujita health university school of medicine,Others,Not Found,Not Found,Yes
fukang (shanghai) health technology co ltd,Pharmaceuticals,Not Found,Not Found,No
fukuoka blood & marrow transplant group,Biotechnology,Not Found,Not Found,No
fukuoka tumor research,Pharmaceuticals,Not Found,Not Found,Yes
