company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
pep-therapy sas,"Error: Connection failed - HTTPSConnectionPool(host='pep-therapy.com', port=4",No,PEP-010,"Caspase9 and PP2A, Caspase-9 and Protein Phosphatase 2A",oncology,enzyme,Phase 1,No,,,Yes,Cell-Penetrating Peptides,https://insights.citeline.com/SC144744/Frances-PEP-Therapy-Cell-Penetrating-Peptides-To-Teach-Cancer-Cells-How-To-Die-Again/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
innostellar biotherapeutics co ltd,Error: Connection failed - HTTPSConnectionPool(host='www.legendcapital.com.cn,No,LX101; LX102,"RPE65, Retinal Pigment Epithelium-specific Protein 65",ophthalmology,enzyme,Phase 3; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pulsesight therapeutics sas,"Error: Connection failed - HTTPSConnectionPool(host='sprim.net', port=443): M",Yes,PST-611,"Transferrin, Human Transferrin Protein",ophthalmology,other,Phase 1,No,,,No,,,Yes,"Transferrin, an endogenous glycoprotein, regulates iron homeostasis",https://www.globenewswire.com/news-release/2025/09/04/3144188/0/en/PulseSight-Therapeutics-Provides-New-Insights-into-the-Role-of-Iron-and-Transferrin-in-AMD-Supporting-its-PST-611-Vectorized-Therapy-for-Dry-AMD-Geographic-Atrophy-at-EURETINA-2025.html,No,,,No,,,No,,,Yes,non-viral vectorized therapies with minimally-invasive delivery technology,https://www.globenewswire.com/news-release/2025/02/13/3025626/0/en/PulseSight-Therapeutics-Announces-First-Close-of-its-Series-A-Financing-to-Fund-Clinical-Development-of-PST-611-in-dry-AMD.html,Yes,non-viral gene therapies with minimally-invasive delivery technology,https://fr.linkedin.com/company/pulsesight-therapeutics,No,,,No,,,No,,
suzhou huayi liangjian biotechnology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Guselkumab; Risankizumab; Mirikizumab; V565; SAR441566; Etrasimod; Zasocitinib; Brepocitinib; Ritlecitinib; VTX958; Tulisokibart; RVT-3101; Duvakitug; ABX464; MBF-118; E6011; AGMB-129; MORF-057; AZD7798,"IL-23, Interleukin-23; TNFα, Tumor Necrosis Factor-alpha; S1P1, Sphingosine-1-Phosphate Receptor 1; S1P4, Sphingosine-1-Phosphate Receptor 4; S1P5, Sphingosine-1-Phosphate Receptor 5; TYK2, Tyrosine Kinase 2; JAK1, Janus Kinase 1; TL1A, Tumor Necrosis Factor-like Cytokine 1A; MiR-124, MicroRNA-124; PPARγ, Peroxisome Proliferator-Activated Receptor Gamma; CX3CL1, Fractalkine; TGFβRI/ALK5, Transforming Growth Factor Beta Receptor I/Activin Receptor-like Kinase 5; α4β7, Alpha4 Beta7 Integrin Receptor; CCR9, C-C Chemokine Receptor 9",gastroenterology; immunology,cytokine; cytokine; gpcr; gpcr; gpcr; kinases; kinases; cytokine; other; nuclear receptors; cytokine; kinases; gpcr; gpcr,Phase 3; Phase 3; Phase 3; Phase 2; Phase 2; Phase 2/Phase 3; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vigeneron gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.bionity.com', port=4",No,VG801; VG901,"ABCA4, ATP-binding cassette sub-family A member 4",ophthalmology,other,Phase 1/Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,gene therapies based on our two unique and proprietary technology platforms,https://de.linkedin.com/company/veongentherapeutics,No,,,No,,,No,,
al-s pharma ag,"Error: Connection failed - HTTPSConnectionPool(host='tvm-capital.com', port=4",No,ANX005; ASHA-624; NX210c; CTx2000; TDP-43 small molecule condensate modulator; Tofersen; ION363; NUZ-001; PrimeC; PLL001; Pridopidine; UNC13A-targeting ASO; VTx-002; VRG50635,"C1q, Complement Component 1q; SARM1, Sterile Alpha and TIR Motif Containing 1; TDP-43, TAR DNA-binding Protein 43; TDP-43, TAR DNA-binding Protein 43; SOD1, Superoxide Dismutase 1; FUS, Fused in Sarcoma; TDP-43, TAR DNA-binding Protein 43; Multiple Mechanisms; Gut Permeability; Sigma-1 receptor; UNC13A, Unc-13 Homolog A; TDP-43, TAR DNA-binding Protein 43; PIKfyve, Phosphoinositide Kinase",neurodegenerative diseases; ALS,enzyme; other; other; other; other; other; other; other; other; other; other; other; other; kinases,Phase 2b/3; Preclinical; Phase 2; Preclinical; Not specified; Approved; Phase 3; Phase 2/3; Phase 3; Phase 1/2; Phase 3; Preclinical; Preclinical; Phase 1,No,,,No,,,No,,,Yes,AP-101 is a monoclonal antibody targeting misfolded SOD1,https://www.prnewswire.com/news-releases/al-s-pharma-announces-positive-topline-results-from-phase-2-study-of-ap-101-for-the-treatment-of-amyotrophic-lateral-sclerosis-als-302545686.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
clarametyx biosciences inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,developing immune-enabling biologic therapies,https://www.linkedin.com/company/clarametyx-biosciences,No,,,No,,,No,,,No,,,Yes,"advance CMTX-301, our anti-biofilm vaccine program",https://www.linkedin.com/company/clarametyx-biosciences,No,,,Yes,Targeting biofilms to treat chronic respiratory disease,https://www.linkedin.com/company/clarametyx-biosciences
enb therapeutics llc,"Error: Connection failed - HTTPSConnectionPool(host='www.avestria.vc', port=4",Yes,ENB-003; KEYTRUDA,"ETBR, Endothelin B Receptor; PD-1, Programmed Death-1",oncology; immunology,gpcr; immune checkpoint,Phase 1,Yes,small molecule endothelin B receptor (ETBR) inhibitor,https://www.linkedin.com/company/enb-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
immunesensor therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,IMSA-101,"STING, Stimulator of Interferon Genes",oncology; immunology,cytokine,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,cGAS-STING pathway of the innate immune system,https://www.linkedin.com/company/immunesensor-therapeutics
kalivir immunotherapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,VET3-TGI; ASP1012,"Disease Name, Advanced Solid Tumors; Disease Name, Locally Advanced or Metastatic Solid Tumors",oncology,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,American Society of Gene & Cell Therapy (ASGCT) Annual Meeting,https://www.linkedin.com/company/kalivir-immunotherapeutics,No,,,No,,,Yes,"oncolytic viruses, oncolytic viral immunotherapy",https://kalivir.com/
pancreatic cancer research team,2021-04-05 12:54:40,Yes,Daraxonrasib,"RAS, Rat Sarcoma Protein",oncology,kinases,Phase 3,Yes,combining gemcitabine with inhibitors that target DNA repair proteins,https://www.aacr.org/professionals/research-funding/funded-research/independent-research-grants/pancreatic-cancer-collective/,Yes,radiolabeled αvβ6-targeting peptide,https://www.aacr.org/professionals/research-funding/funded-research/independent-research-grants/pancreatic-cancer-collective/,No,,,No,,,No,,,No,,,No,,,Yes,T-cell receptor (TCR) adoptive cell therapies to target mutant KRAS,https://www.aacr.org/professionals/research-funding/funded-research/independent-research-grants/pancreatic-cancer-collective/,No,,,No,,,Yes,Using Oncolytic Viruses to Improve Immunotherapy,https://www.aacr.org/professionals/research-funding/funded-research/independent-research-grants/pancreatic-cancer-collective/
peel therapeutics inc,2025-10-03 16:15:08,No,PEEL-224,Topoisomerase 1,oncology; inflammation,enzyme,Phase 1,Yes,TOP1 inhibitor PEEL-224,https://peeltx.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhejiang xinkanghe biomedical technology co ltd,"Error: Connection failed - HTTPConnectionPool(host='en.kanovabiopharma.com', ",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,Interleukin-25 Proteins,https://patents.google.com/patent/CN112638940A/en,Yes,anti-IL-25 antibodies,https://patents.google.com/patent/CN112638940A/en,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai rnacure biopharma co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sirnagen therapeutics corp,"Error: Connection failed - HTTPSConnectionPool(host='www.decibio.com', port=4",Yes,Inclisiran; Vutrisiran; Patisiran; Lumasiran; Givosiran; Nedosiran,"PCSK9, Proprotein Convertase Subtilisin/Kexin Type 9; GalNAc, N-Acetylgalactosamine; TTR, Transthyretin; Glycolate oxidase; ALAS1, Aminolevulinic Acid Synthase 1; LDHA, Lactate Dehydrogenase",cardiovascular; metabolic diseases; rare diseases,enzyme; other,Approved,No,,,No,,,No,,,No,,,No,,,No,,,Yes,RNAi platform products company focused on immunology and central nervous system (CNS) diseases,https://www.linkedin.com/company/sirnagen-therapeutics,No,,,No,,,No,,,No,,
myr gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.htgf.de', port=443):",Yes,Hepcludex; bulevirtide; Myrcludex B,"NTCP, Sodium Taurocholate Cotransporting Polypeptide",infectious diseases,other,Approved,No,,,Yes,"Bulevirtide, sold under the brand name HepcludexTM, is a first-in-class entry inhibitor",https://www.eu-startups.com/directory/myr-gmbh/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
allievex corp,2019-11-23 00:00:00,No,Tralesinidase alfa; TA-ERT,"NAGLU, Alpha-N-acetyglucosaminidase",rare diseases,enzyme,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
alteogen inc,2025-09-23 01:17:20,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,"NexP™ fusion technology, is designed to extend the half-life of therapeutic proteins and peptides in the human body.",https://www.linkedin.com/company/alteogen/,Yes,"NexP™ fusion technology, is designed to extend the half-life of therapeutic proteins and peptides in the human body.",https://www.linkedin.com/company/alteogen/,Yes,optimized analytical methods to support the development of monoclonal antibody biosimilars.,https://www.linkedin.com/company/alteogen/,Yes,"proprietary antibody-drug conjugate platform, NexMab™ ADC technology, enables targeted cancer therapies.",https://www.linkedin.com/company/alteogen/,Yes,"NexP™ fusion technology, is designed to extend the half-life of therapeutic proteins and peptides in the human body.",https://www.linkedin.com/company/alteogen/,No,,,No,,,No,,,No,,,No,,
chongqing kerun biopharm r &,"Error: Connection failed - HTTPSConnectionPool(host='www.globaldata.com', por",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"ZD2767P (4-[N,N-bis(2-iodoethyl)amino] phenoxycarbonyl L-glutamic acid)",https://pmc.ncbi.nlm.nih.gov/articles/PMC9652066/,No,,,Yes,carboxypeptidase G2 (CPG2),https://pmc.ncbi.nlm.nih.gov/articles/PMC9652066/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
amazentis sa,Error: Connection failed - HTTPSConnectionPool(host='www.nestlehealthscience.,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Senior Medicinal Chemist & Drug Hunter,https://www.linkedin.com/company/amazentis,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hangzhou chance pharmaceuticals,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",No,AER-901; imatinib,"PDGF-Rs, Platelet-Derived Growth Factor Receptors; c-KIT, Proto-Oncogene c-KIT; BCR-ABL, Breakpoint Cluster Region-Abelson",cardiovascular,kinases,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"spray drying platform enables the transformation of biological macromolecules, low-activity drugs, and deep lung/systemic delivery drugs into highly efficient dry powder inhalation formulations",https://www.prnewswire.com/news-releases/chance-pharma-secures-new-funding-to-accelerate-development-of-innovative-inhalation-therapies-302402896.html
intezyne inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,IT-139; IT-235,"GRP78, Glucose-Regulated Protein 78",oncology,enzyme,Phase 2,Yes,Small Molecule,https://www.linkedin.com/company/intezyne-technologies,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Nanoparticles,https://www.linkedin.com/company/intezyne-technologies
landos biopharma inc,"Error: Connection failed - HTTPSConnectionPool(host='nimml.org', port=443): M",No,NX-13,"NLRX1, NOD-like Receptor X1",immunology; inflammatory bowel disease,other,Phase 2,Yes,"NX-13, a first-in-class, oral NLRX1 agonist",https://news.abbvie.com/2024-05-23-AbbVie-Completes-Acquisition-of-Landos-Biopharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
qingdao sino-cell biomedicine co ltd,2025-08-05 00:00:00,No,HS-IT101,"Disease Name, Advanced Non-Small Cell Lung Cancer",oncology,other,Phase 1,No,,,No,,,Yes,Drug IL-2 (interleukin 2),https://clinicaltrials.gov/study/NCT07105176,No,,,No,,,No,,,No,,,Yes,tumor-infiltrating lymphocyte (TIL) therapies,https://www.cbinsights.com/company/sino-cell-biomed,No,,,No,,,No,,
river 3 renal corp (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,bardoxolone methyl;lademirsen;sparsentan;atrasentan;hydroxychloroquine;metformin;paricalcitol,"NRf2, Nuclear Factor Erythroid 2-related Factor 2;miRNA-21, MicroRNA-21;ETAR, Endothelin Type A Receptor;Angiotensin II Type 1 Receptor;ABCA1, ATP-binding Cassette Transporter A1;DDR1, Discoidin Domain Receptor 1;Osteopontin",nephrology;rare diseases,other;enzyme;gpcr;other;other;other;other,Phase 3;Phase 2;Phase 2;Phase 2;Phase 2;Not specified;Not specified,Yes,Small molecule,https://www.globenewswire.com/news-release/2025/08/19/3135948/0/en/Focal-Segmental-Glomerulosclerosis-Clinical-Trial-Pipeline-Analysis-Demonstrates-12-Key-Companies-at-the-Horizon-Expected-to-Transform-the-Treatment-Paradigm-Assesses-DelveInsight.html,No,,,No,,,No,,,No,,,Yes,Recombinant fusion proteins,https://www.globenewswire.com/news-release/2025/08/19/3135948/0/en/Focal-Segmental-Glomerulosclerosis-Clinical-Trial-Pipeline-Analysis-Demonstrates-12-Key-Companies-at-the-Horizon-Expected-to-Transform-the-Treatment-Paradigm-Assesses-DelveInsight.html,No,,,No,,,No,,,No,,,No,,
oncostellae sl,2024-04-18 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"Novel small-molecule drugs in immunology, fibrosis and women health",https://www.linkedin.com/company/oncostellae/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vogenx inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Mizagliflozin,"GIP, Gastric Inhibitory Peptide",metabolic diseases; gastrointestinal diseases,enzyme,Phase 2,Yes,"first-in-class, oral, small molecule drug candidate",https://vogenx.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
yiviva inc,2018-11-29 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
exeliom biosciences sas,2025-10-16 09:43:01,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,microbiome-based immunotherapy,https://www.eu-startups.com/2023/07/paris-based-exeliom-biosciences-completes-final-close-of-e24-million-series-a-to-further-progress-its-microbiome-based-inmunotherapy/
endevica bio,"Error: Connection failed - HTTPSConnectionPool(host='www.linkedin.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,Endevica Bio's lead drug candidate is a peptide therapeutic,https://www.linkedin.com/company/endevicabio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
endevica bio inc,"Error: Connection failed - HTTPSConnectionPool(host='www.crunchbase.com', por",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,peptide therapeutic,https://www.linkedin.com/company/endevicabio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
suzhou jinmeng biotechnology co ltd,2024-11-05 03:19:53,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pharmeste srl,"Error: Connection failed - HTTPSConnectionPool(host='www.mp-healthcare.com', ",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,TRPV1 Antagonist,https://www.hra.nhs.uk/planning-and-improving-research/application-summaries/research-summaries/a-study-in-healthy-males-to-investigate-a-new-pain-relief-drug-2/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
phoenix solutions as,"Error: Connection failed - HTTPSConnectionPool(host='exact-tx.com', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai high-tech bioengineering co ltd,2014-12-24 00:00:00,Yes,CMX410,"Pks13, Polyketide Synthase 13",infectious diseases,enzyme,Preclinical,No,,,Yes,Peptide,https://www.linkedin.com/company/shanghai-hi-tech-bio-engineeing-ltd-,Yes,Enzyme,https://www.linkedin.com/company/shanghai-hi-tech-bio-engineeing-ltd-,Yes,antibodies,https://www.bioengine-global.com/company-overview,No,,,Yes,antibody fusion protein drug,https://www.bioengine-global.com/company-overview,No,,,Yes,CAR-T cells and NK cells,https://www.bioengine-global.com/company-overview,Yes,"vaccine production of Vero, HEK293, MDCK, PK15, BHK, MDBK, insect cells",https://www.bioengine-global.com/company-overview,No,,,No,,
genome & co,"Error: Connection failed - HTTPConnectionPool(host='genomecom.co.kr', port=80",Yes,Iberdomide; Mezigdomide,Not specified,oncology,enzyme,Phase 3,No,,,No,,,No,,,Yes,novel drug target antibodies,https://www.linkedin.com/company/genomeandcompany,No,,,No,,,No,,,No,,,No,,,No,,,Yes,microbiome therapeutics,https://www.linkedin.com/company/genomeandcompany
genome &,"Error: Connection failed - HTTPConnectionPool(host='genomecom.co.kr', port=80",Yes,benzoxazole propiolamide analog 243; compound 739; compound 804,"p97, Parasite Valosin-Containing Protein",infectious diseases,enzyme,Preclinical,No,,,No,,,No,,,Yes,novel drug target antibodies,https://www.linkedin.com/company/genomeandcompany,No,,,No,,,No,,,No,,,No,,,No,,,Yes,microbiome pharmaceuticals,https://www.linkedin.com/company/genomeandcompany
immvira co ltd,2022-11-26 00:00:00,Yes,cretostimogene grenadenorepvec; TAR-210; TYRA-300; UGN-301,"CAR, Coxsackievirus and Adenovirus Receptors; FGFR, Fibroblast Growth Factor Receptor; CTLA-4, Cytotoxic T-Lymphocyte-Associated Protein 4",oncology,other; kinases; immune checkpoint,Phase 3; Phase 2; Phase 1,No,,,No,,,No,,,Yes,anti-PD-1Ab,https://hk.linkedin.com/company/immvira,No,,,No,,,No,,,No,,,No,,,No,,,Yes,genetically engineered viruses,https://hk.linkedin.com/company/immvira
wecare probiotics co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.crunchbase.com', por",No,Wec120B; Wec300B; BL21,Gastrointestinal Microbiota,gastrointestinal diseases; metabolic diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhongze therapeutics,Error: Connection failed - HTTPSConnectionPool(host='www.zhongzetherapeutics.,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
