company_name,sector,funding,funding_citation,ai_enabled
hiroshima liver study group,Not Found,Not Found,Not Found,Unknown
hirschfeld oncology inc,Not Found,Not Found,Not Found,Unknown
hisar intercontinental hospital,Not Found,Not Found,Not Found,Unknown
histogen inc,Not Found,Not Found,Not Found,Unknown
hitgen inc,Not Found,Not Found,Not Found,Unknown
hitit university,Not Found,Not Found,Not Found,Unknown
hittite university,Not Found,Not Found,Not Found,Unknown
ho chi minh city medicine and pharmacy university,Not Found,Not Found,Not Found,Unknown
hofseth biocare asa,Not Found,Not Found,Not Found,Unknown
hofstra university,Not Found,Not Found,Not Found,Unknown
hohhot first hospital,Not Found,Not Found,Not Found,Unknown
hokkaido information university,Not Found,Not Found,Not Found,Unknown
hokkaido pancreatic cancer study group,Not Found,Not Found,Not Found,Unknown
hokkaido university graduate school of dental medicine,Not Found,Not Found,Not Found,Unknown
hokkaido university hospital,Not Found,Not Found,Not Found,Unknown
hokkaido university school of medicine,Not Found,Not Found,Not Found,Unknown
holbaek hospital,Not Found,Not Found,Not Found,Unknown
holdsworth house medical practice,Not Found,Not Found,Not Found,Unknown
holistic healthcare and research centre,Not Found,Not Found,Not Found,Unknown
holoclara inc,Not Found,Not Found,Not Found,Unknown
holstebro hospital,Not Found,Not Found,Not Found,Unknown
holy family hospital,Not Found,Not Found,Not Found,Unknown
holy name medical center,Not Found,Not Found,Not Found,Unknown
holy spirit hospital,Not Found,Not Found,Not Found,Unknown
holyoke medical center,Not Found,Not Found,Not Found,Unknown
home for the relief of suffering,Not Found,Not Found,Not Found,Unknown
homeostasis therapeutics llc,Not Found,Not Found,Not Found,Unknown
homi bhabha cancer hospital research centre,Not Found,Not Found,Not Found,Unknown
hon. shri. annasaheb dange ayurved medical college,Not Found,Not Found,Not Found,Unknown
honeybrains biotech llc,Not Found,Not Found,Not Found,Unknown
hong kong aussie pharmaceutical factory co ltd,Not Found,Not Found,Not Found,Unknown
hong kong baptist university,Not Found,Not Found,Not Found,Unknown
hong kong polytechnic university,Not Found,Not Found,Not Found,Unknown
hong kong wd pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hongkong shangji liya pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hongguan biological pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hongjian pharmaceutical (shanghai) co ltd,Not Found,Not Found,Not Found,Unknown
hongqi hospital of mudanjing medical university,Not Found,Not Found,Not Found,Unknown
hongyue technology (huzhou) co ltd,Not Found,Not Found,Not Found,Unknown
honz pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
hopital albert schweitzer haiti,Not Found,Not Found,Not Found,Unknown
hopital arnaud de villeneuve,Not Found,Not Found,Not Found,Unknown
hopital edouard herriot,Not Found,Not Found,Not Found,Unknown
hopital lariboisiere,Not Found,Not Found,Not Found,Unknown
hopital le vinatier,Not Found,Not Found,Not Found,Unknown
hopital des enfants pellegrin - chu de bordeaux,Not Found,Not Found,Not Found,Unknown
hopital du valais,Not Found,Not Found,Not Found,Unknown
hopitaux universitaires de geneve,Not Found,Not Found,Not Found,Unknown
horizons international peripheral group,Not Found,Not Found,Not Found,Unknown
hormone india diabetes and endocrine centre,Not Found,Not Found,Not Found,Unknown
hormozgan university of medical sciences,Not Found,Not Found,Not Found,Unknown
horphag research ltd,Not Found,Not Found,Not Found,Unknown
horus pharma sas,Not Found,Not Found,Not Found,Unknown
horus university,Not Found,Not Found,Not Found,Unknown
hospital alemao oswaldo cruz,Not Found,Not Found,Not Found,Unknown
hospital ampang,Not Found,Not Found,Not Found,Unknown
hospital antoine-beclere,Not Found,Not Found,Not Found,Unknown
hospital arnau de vilanova de valencia,Not Found,Not Found,Not Found,Unknown
hospital britanico de buenos aires,Not Found,Not Found,Not Found,Unknown
hospital canselor tuanku muhriz ukm,Not Found,Not Found,Not Found,Unknown
hospital carlos iii,Not Found,Not Found,Not Found,Unknown
hospital central dr ignacio morones prieto,Not Found,Not Found,Not Found,Unknown
hospital central sur de pemex,Not Found,Not Found,Not Found,Unknown
hospital centre biel-bienne,Not Found,Not Found,Not Found,Unknown
hospital civil juan i. menchaca,Not Found,Not Found,Not Found,Unknown
hospital clinic of barcelona ,Not Found,Not Found,Not Found,Unknown
hospital clinic of barcelona,Not Found,Not Found,Not Found,Unknown
hospital da luz lisboa,Not Found,Not Found,Not Found,Unknown
hospital de clinicas,Not Found,Not Found,Not Found,Unknown
hospital district of southwest finland,Not Found,Not Found,Not Found,Unknown
hospital donostia,Not Found,Not Found,Not Found,Unknown
hospital edoardo bassini,Not Found,Not Found,Not Found,Unknown
hospital federal de bonsucesso,Not Found,Not Found,Not Found,Unknown
hospital general dr manuel gea gonzalez,Not Found,Not Found,Not Found,Unknown
hospital general tlahuac,Not Found,Not Found,Not Found,Unknown
hospital general universitario alicante,Not Found,Not Found,Not Found,Unknown
hospital general universitario de alicante,Not Found,Not Found,Not Found,Unknown
hospital general de ciudad real,Not Found,Not Found,Not Found,Unknown
hospital general de elda,Not Found,Not Found,Not Found,Unknown
hospital general de mexico,Not Found,Not Found,Not Found,Unknown
hospital geral roberto santos,Not Found,Not Found,Not Found,Unknown
hospital governador celso ramos,Not Found,Not Found,Not Found,Unknown
hospital hm nou delfos,Not Found,Not Found,Not Found,Unknown
hospital infantil de mexico federico gomez,Not Found,Not Found,Not Found,Unknown
hospital king prajadhipok,Not Found,Not Found,Not Found,Unknown
hospital la luz,Not Found,Not Found,Not Found,Unknown
hospital magdalena v de martinez tigre,Not Found,Not Found,Not Found,Unknown
hospital maggiore,Not Found,Not Found,Not Found,Unknown
hospital nacional profesor alejandro posadas,Not Found,Not Found,Not Found,Unknown
hospital pediatrico david bernardino,Not Found,Not Found,Not Found,Unknown
hospital pedro hispano,Not Found,Not Found,Not Found,Unknown
hospital privado centro medico de cordoba sa,Others,Not Found,Not Found,No
hospital prof doutor fernando fonseca,Others,Not Found,Not Found,No
hospital quality foundation,Others,Not Found,Not Found,No
hospital regional 1o de octubre,Others,Not Found,Not Found,No
hospital ruber internacional,Others,Not Found,Not Found,No
hospital san carlos,Error,Error,Error,Error
hospital sant pau i santa tecla,Others,Not Found,Not Found,No
hospital santa fe sa,Not Found,Not Found,Not Found,Unknown
hospital santo tomas,Others,Not Found,Not Found,No
hospital sao lucas da pucrs,Others,Not Found,Not Found,No
hospital selayang,Others,Not Found,Not Found,No
hospital sirio-libanes,Others,Not Found,Not Found,Yes
hospital system niguarda ca' granda,Others,Not Found,Not Found,No
hospital system niguarda ca'' granda,Others,Not Found,Not Found,No
hospital umum sarawak,Others,Not Found,Not Found,No
hospital universitari mutuaterrassa,Others,Not Found,Not Found,No
hospital universitari sant joan de reus,Others,Not Found,Not Found,No
hospital universitari son dureta,Others,"$130M, Not Found",https://www.eib.org/en/projects/all/20080105,No
hospital universitario 12 de octubre,Others,Not Found,Not Found,No
hospital universitario cruces,Others,Not Found,Not Found,No
hospital universitario donostia,Others,Not Found,Not Found,No
hospital universitario evangelico de curitiba,Others,Not Found,Not Found,No
hospital universitario fundacion alcorcon,Others,Not Found,Not Found,No
hospital universitario lucus augusti,Others,Not Found,Not Found,No
hospital universitario de getafe,Others,Not Found,Not Found,No
hospital universitario de salamanca,Others,Not Found,Not Found,Yes
hospital universitrio professor edgard santos,Others,Not Found,Not Found,No
hospital virgen de la salud,Others,Not Found,Not Found,No
hospital worker of santiago,Others,Not Found,Not Found,No
hospital zambrano hellion,Others,Not Found,Not Found,No
hospital d'' igualada,Others,Not Found,Not Found,No
hospital das clinicas da universidade federal de pernambuco,Others,Not Found,Not Found,No
hospital de amor,Others,Not Found,Not Found,No
hospital de base,Others,Not Found,Not Found,No
hospital de clinicas caracas ca,Others,Not Found,Not Found,Yes
hospital de clinicas jose de san martin,Others,Not Found,Not Found,Yes
hospital de mataro,Others,Not Found,Not Found,No
hospital de navarra,Others,Not Found,Not Found,No
hospital de nios r gutierrez de buenos aires,Others,Not Found,Not Found,No
hospital de palamos,Others,Not Found,Not Found,No
hospital de pediatria samic,Others,Not Found,Not Found,No
hospital de torrevieja,Others,Not Found,Not Found,Yes
hospital de la plana,Others,Not Found,Not Found,Yes
hospital de la ribera,Others,Not Found,Not Found,No
hospital de la santa creu i sant pau,Others,Not Found,Not Found,No
hospital de la soledad,Others,Not Found,Not Found,No
hospital del mar,Others,Not Found,Not Found,Yes
hospital do servidor publico estadual,Others,Not Found,Not Found,No
"hospital of integrated tcm and western medicine, southern medical university",Others,Not Found,Not Found,No
hospital of sahloul,Others,Not Found,Not Found,No
hospital of southwest denmark,Others,Not Found,Not Found,No
hospital of the ludwig maximilian university of munich,Others,Not Found,Not Found,Yes
hospital padre hurtado,Others,Not Found,Not Found,No
hospital san juan de dios,Others,Not Found,Not Found,No
hospital universitario infanta cristina,Others,Not Found,Not Found,No
hospital-university of bologna policlinico s orsola - malpighi,Others,Not Found,Not Found,No
hotchkiss brain institute,Others,Not Found,Not Found,No
hotel dieu hospital,Others,Not Found,Not Found,No
hotel-dieu de france,Others,Not Found,Not Found,No
hoth therapeutics inc,Biotechnology,Not Found,Not Found,Yes
house institute foundation,Others,Not Found,Not Found,No
housey pharmaceutical research laboratories llc,Pharmaceuticals,"$635K, Series Unknown",https://www.linkedin.com/company/housey-pharmaceutical-research-laboratories-llc,No
hovid berhad,Pharmaceuticals,Not Found,Not Found,No
"hovon data center;amsterdam umc, location vumc",Others,Not Found,Not Found,No
hovon data center,Pharmaceuticals,Not Found,Not Found,Yes
howard university,Others,Not Found,Not Found,Yes
hoya corp,Others,Not Found,Not Found,Yes
hoya surgical optics inc,Others,Not Found,Not Found,No
hridaymitra cardiac clinic,Others,Not Found,Not Found,No
hsing pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
hua medicine shanghai ltd,Pharmaceuticals,"$Not Found, Not Found",Not Found,No
huadong medicine (xi''an) bohua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
huadong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
huai''an hospital affiliated to yangzhou university (the fifth people''s hospital of huai''an),Others,Not Found,Not Found,No
huai''an maternity and child hleathcare hospital,Others,Not Found,Not Found,No
huai''an people''s hospital two,Others,Not Found,Not Found,No
huaian city second people''s hospital,Others,Not Found,Not Found,No
huaian city second people's hospital,Others,Not Found,Not Found,No
huainan people''s hospital one,Others,Not Found,Not Found,No
Huainan Thai Copy Medicine Co Ltd,Pharmaceuticals,Not Found,Not Found,No
hualien tzu chi medical center,Others,Not Found,Not Found,No
huangshan huang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
huanuo pharmaceutical (guangzhou) co ltd,Pharmaceuticals,Not Found,Not Found,No
huashan hospital,Others,Not Found,Not Found,No
huatai minkang (shenyang) technology co ltd,Others,Not Found,Not Found,No
huaxia shengsheng pharmaceutical (beijing) co ltd,Pharmaceuticals,Not Found,Not Found,Yes
huayi pharmaceutical (anhui) co ltd,Pharmaceuticals,Not Found,Not Found,No
huazhong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
huazhong university of science & technology,Others,Not Found,Not Found,Yes
huazhong university of science &,Others,Not Found,Not Found,Yes
huazhong university of science and technology union shenzhen hospital,Others,Not Found,Not Found,Yes
hubei bio-pharmaceutical industrial technological institute inc,Biotechnology,Not Found,Not Found,Yes
hubei biocause heilen pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei biocause pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei cancer hospital,Others,Not Found,Not Found,No
hubei guangchen pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei guangji pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei hengan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei hongyuan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei hospital of traditional chinese medicine,Others,Not Found,Not Found,No
hubei jiantang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei jumpcan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei kaianchen pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei kangyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei keyi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei maternal and child health hospital,Others,Not Found,Not Found,No
hubei meisi chuang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei minkang pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei mon yan pharmaceutical co ltd,Pharmaceuticals,"$10M, Series B",https://en.monyan.cn/lists/55.html,No
hubei province people''s hospital 3,Others,Not Found,Not Found,No
hubei province people's hospital 3,Others,Not Found,Not Found,No
hubei provincial hospital of traditional chinese medicine,Others,Not Found,Not Found,No
hubei qianlong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei shubang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei university of medicine,Others,Not Found,Not Found,No
hubei weisen pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei wushi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei youersheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubei zhonggu biopharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
hubiomed,Others,Not Found,Not Found,No
hudson institute of medical research,Biotechnology,Not Found,Not Found,No
hudson medical group,Others,Not Found,Not Found,No
hue university of medicine and pharmacy,Others,Not Found,Not Found,No
huge biopharma australia pty ltd,Biotechnology,Not Found,Not Found,No
hugo w. moser research institute at kennedy krieger inc,Others,"$21.8M, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=p2Ck%2Bxjhe1pN%2BBd8mBHD2A%3D%3D,No
huike desheng (guangdong) medical technology co ltd,Others,Not Found,Not Found,Yes
huili pharmaceutical (suzhou) co ltd,Pharmaceuticals,Not Found,Not Found,Yes
huiyu kangcheng hangzhou pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
huiyu yuanhe (hainan) pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
huizhou hospital of traditional chinese medicine,Others,Not Found,Not Found,No
huizhou people''s hospital,Others,Not Found,Not Found,Yes
huizhou second people''s hospital,Others,Not Found,Not Found,No
hull royal infirmary,Others,Not Found,Not Found,No
human anhui science and technology co ltd,Others,Not Found,Not Found,No
